#Time To Switch#	#Num of Incorrect Switch#	#Target Mode#	#Current Mode#
20.04312	0	Walking	
20.09361	0	Walking	Walking
20.24223	0	Walking	Walking
20.25867	0	Walking	Walking
20.60736	0	Walking	
20.65657	0	Walking	Walking
20.83961	0	Walking	
20.85565	0	Walking	Walking
21.0388	0	Walking	Walking
21.2202	0	Walking	
21.25338	0	Walking	Walking
21.43603	0	Walking	Walking
21.58485	0	Walking	
21.6517	0	Walking	Walking
21.96611	0	Walking	
22.06589	0	Walking	Walking
22.26512	0	Walking	Walking
22.44705	0	Walking	
22.46387	0	Walking	Walking
22.61351	0	Walking	
22.66305	0	Walking	Walking
22.82825	0	Walking	
22.87808	0	Walking	Walking
23.21023	0	Walking	
23.25925	0	Walking	Walking
23.44182	0	Walking	
23.45914	0	Walking	Walking
23.60813	0	Walking	
23.67453	0	Walking	Walking
23.82304	0	Walking	
23.9062	0	Walking	Walking
23.9556	0	Walking	
24.07206	0	Walking	Walking
25.84547	0	Walking	
25.99458	0	Walking	Walking
26.11093	0	Walking	Walking
26.12722	0	Walking	Walking
26.34262	0	Walking	
26.37618	0	Walking	Walking
26.54174	0	Walking	Walking
27.00594	0	Walking	
27.05571	0	Walking	Walking
27.35395	0	Walking	
27.38747	0	Walking	Walking
27.57014	0	Walking	Walking
28.16669	0	Walking	
28.29927	0	Walking	Walking
28.77981	0	Walking	
28.91246	0	Walking	Walking
29.67504	0	Walking	
29.82423	0	Walking	Walking
30.3054	0	Walking	
30.5205	0	Walking	Walking
30.73598	0	Walking	
30.81899	0	Walking	Walking
30.98549	0	Walking	Walking
31.38327	0	Walking	Walking
31.78094	0	Walking	Walking
31.79722	0	Walking	Walking
32.17899	0	Walking	Walking
32.54301	0	Walking	
32.55972	0	Walking	Walking
32.95756	0	Walking	Walking
33.12365	0	Walking	
33.17308	0	Walking	Walking
33.35526	0	Walking	Walking
33.52161	0	Walking	
33.5545	0	Walking	Walking
33.72112	0	Walking	Walking
34.1677	0	Walking	
34.21749	0	Walking	Walking
37.35091	0	Walking	
37.59956	0	Walking	Walking
38.03058	0	Walking	
38.08018	0	Walking	Walking
38.976	0	Walking	
38.99214	0	Walking	Walking
39.1085	0	Walking	Walking
39.12492	0	Walking	Walking
39.30742	0	Walking	
39.34035	0	Walking	Walking
39.5065	0	Walking	Walking
39.65529	0	Walking	
39.68853	0	Walking	Walking
40.03702	0	Walking	
40.08624	0	Walking	Walking
40.25209	0	Walking	Walking
40.38474	0	Walking	
40.4676	0	Walking	Walking
40.73285	0	Walking	
40.83238	0	Walking	Walking
41.16386	0	Walking	
41.23022	0	Walking	Walking
41.36283	0	Walking	
41.39666	0	Walking	Walking
41.56178	0	Walking	
41.64558	0	Walking	Walking
41.82707	0	Walking	
41.84408	0	Walking	Walking
41.99276	0	Walking	
42.05911	0	Walking	Walking
42.44059	0	Walking	
42.49025	0	Walking	Walking
0	0		
0.01671385	0		
0.03496495	0		
0.05066791	0		
0.0706001	0		
0.08381569	0		
0.1006765	0		
0.1169839	0		
0.1336122	0		
0.1501506	0		
0.1669221	0		
0.1833635	0		
0.1998662	0		
0.216342	0		
0.2331836	0		
0.2495118	0		
0.2661717	0		
0.2827851	0		
0.2996028	0		
0.3489303	1		
0.3660065	2		
0.3823217	3		
0.3987299	4		
0.415494	5		
0.432764	6		
0.4484936	7		
0.4651439	8		
0.4817651	9		
1.458495	1	Segway	
1.475326	1	Segway	Segway
0	0		
0.01682513	0		
0.03316482	0		
0.05015208	0		
0.06697784	0		
0.08287857	0		
0.09933699	0		
0.1165533	0		
0.1325942	0		
0.1492076	0		
0.1665814	0		
0.1828551	0		
0.1989266	0		
0.2154111	0		
0.2319507	0		
0.2490381	0		
0.2657172	0		
0.2817798	0		
0.2983318	0		
0.3152986	0		
0.3315568	0		
0.3480465	0		
0.3652169	0		
0.3815138	0		
0.3978145	0		
0.4144899	0		
1.276996	1	Segway	
1.293851	1	Segway	Segway
0	0		
0.01560408	0		
0.03621297	0		
0.04928503	0		
0.06588139	0		
0.08261012	0		
0.09847955	0		
0.1151829	0		
0.1318859	0		
0.1482711	0		
0.164922	0		
0.1821474	0		
0.1982713	0		
0.2145496	0		
0.2312086	0		
0.2477253	0		
0.264587	0		
0.2810101	0		
0.2974455	0		
0.3139188	0		
0.3310103	0		
0.3475793	0		
0.3638068	0		
0.3810027	0		
0.3971995	0		
0.4136278	0		
0.4300301	0		
0.4466739	0		
0.4634888	0		
0.4802374	0		
0.4965411	0		
0.5130398	0		
0.5304264	0		
0.5462419	0		
0.5628051	0		
0.5792567	0		
0.8951061	1	Surfing	
0.9117443	2	Surfing	
0.9290651	3	Surfing	
0.9451277	3	Surfing	Surfing
0	0		
0.01618314	0		
0.03326929	0		
0.0504348	0		
0.06650479	0		
0.08277876	0		
0.09925112	0		
0.1161262	0		
0.1328608	0		
0.1495529	0		
0.165516	0		
0.1822277	0		
0.1991008	0		
0.2152871	0		
0.2318555	0		
0.2490635	0		
0.2667597	0		
0.2815665	0		
0.2981796	0		
0.3148221	0		
0.3318165	0		
0.3484398	0		
0.3645883	0		
0.3810845	0		
0.3981434	0		
0.4148644	0		
0.4308231	0		
0.4474489	0		
0.4647204	0		
0.4805039	0		
0.497104	0		
0.5138237	0		
0.530594	0		
0.5468705	0		
0.5641931	0		
0.5800514	0		
0.5977467	0		
0.6130771	0		
0.6297324	0		
0.6463365	0		
0.8955132	1	Surfing	
0.9129044	2	Surfing	
0.9290389	2	Surfing	Surfing
15.00409	2	Surfing	Surfing
15.02009	2	Surfing	Surfing
15.03654	2	Surfing	Surfing
15.05338	2	Surfing	Surfing
15.06978	2	Surfing	Surfing
15.08624	2	Surfing	Surfing
15.10297	2	Surfing	Surfing
15.12039	2	Surfing	Surfing
15.13607	2	Surfing	Surfing
15.15273	2	Surfing	Surfing
15.16934	2	Surfing	Surfing
15.18619	2	Surfing	Surfing
15.20241	2	Surfing	Surfing
15.21889	2	Surfing	Surfing
15.23621	2	Surfing	Surfing
15.25243	2	Surfing	Surfing
15.26889	2	Surfing	Surfing
15.28526	2	Surfing	Surfing
15.30185	2	Surfing	Surfing
15.31892	2	Surfing	Surfing
15.33506	2	Surfing	Surfing
15.3521	2	Surfing	Surfing
15.36799	2	Surfing	Surfing
0	0		
0.01626808	0		
0.03300053	0		
0.04928503	0		
0.06590619	0		
0.08267987	0		
0.09960606	0		
0.115655	0		
0.132021	0		
0.1491183	0		
0.1653269	0		
0.181829	0		
0.1991855	0		
0.2154396	0		
0.231655	0		
0.2480932	0		
0.2647367	0		
0.2821139	0		
0.2978854	0		
0.3145611	0		
0.3310636	0		
0.3479092	0		
0.3641577	0		
0.3811502	0		
0.3973994	0		
0.4143851	0		
0.4304821	0		
0.4499164	0		
0.4637374	0		
0.4810195	0		
0.4968176	0		
0.5135321	0		
0.5299998	0		
0.5470181	0		
0.5632396	0		
0.5799194	0		
0.5968227	0		
0.6134327	0		
0.6297957	0		
0.6462132	0		
0.6626313	0		
0.6799465	0		
0.6958699	0		
0.7123775	0		
0.7289507	0		
2.901808	0	Walking	Walking
3.29965	0	Walking	
3.332378	0	Walking	Walking
3.481649	0	Walking	
3.498615	0	Walking	Walking
3.680604	0	Walking	
3.697235	0	Walking	Walking
3.846313	0	Walking	
3.879885	0	Walking	Walking
4.211951	0	Walking	
4.227691	0	Walking	Walking
4.559702	0	Walking	
4.575783	0	Walking	Walking
4.891752	0	Walking	
4.940535	0	Walking	Walking
5.106406	0	Walking	
5.156996	0	Walking	Walking
5.985052	0	Walking	
6.051422	0	Walking	Walking
6.203229	0	Walking	
6.25068	0	Walking	Walking
6.366354	0	Walking	
6.416225	0	Walking	Walking
6.582765	0	Walking	
6.615001	0	Walking	Walking
6.731369	0	Walking	
6.782787	0	Walking	Walking
7.062615	0	Walking	
7.112792	0	Walking	Walking
8.654878	0	Walking	Walking
8.671162	0	Walking	Walking
9.666001	0	Walking	
9.682568	0	Walking	Walking
9.782106	0	Walking	Walking
9.798488	0	Walking	Walking
9.81482	0	Walking	Walking
9.831379	0	Walking	Walking
9.847948	0	Walking	Walking
10.03032	0	Walking	
10.047	0	Walking	Walking
10.36201	0	Walking	
10.4118	0	Walking	Walking
10.52851	0	Walking	
10.56136	0	Walking	Walking
10.69349	0	Walking	
10.74325	0	Walking	Walking
11.00842	0	Walking	
11.07476	0	Walking	Walking
11.1911	0	Walking	
11.24108	0	Walking	Walking
11.35754	0	Walking	
11.43956	0	Walking	Walking
11.57223	0	Walking	
11.58912	0	Walking	Walking
11.75498	0	Walking	
11.77117	0	Walking	Walking
11.88727	0	Walking	
11.92076	0	Walking	Walking
12.13584	0	Walking	
12.20229	0	Walking	Walking
12.43431	0	Walking	
12.48462	0	Walking	Walking
12.60099	0	Walking	Walking
12.61744	0	Walking	Walking
12.7826	0	Walking	
12.83292	0	Walking	Walking
13.26355	0	Walking	
13.31317	0	Walking	Walking
13.47902	0	Walking	
13.5121	0	Walking	Walking
13.84356	0	Walking	
13.87736	0	Walking	Walking
14.22531	0	Walking	
14.25794	0	Walking	Walking
14.39154	0	Walking	
14.4404	0	Walking	Walking
15.60094	0	Walking	
15.63374	0	Walking	Walking
15.78285	0	Walking	Walking
15.79958	0	Walking	Walking
15.81644	0	Walking	Walking
15.83252	0	Walking	Walking
16.19744	0	Walking	
16.21449	0	Walking	Walking
16.36319	0	Walking	
16.41319	0	Walking	Walking
16.72787	0	Walking	
16.77758	0	Walking	Walking
16.92751	0	Walking	
16.94344	0	Walking	Walking
17.10912	0	Walking	
17.14278	0	Walking	Walking
17.4739	0	Walking	
17.52368	0	Walking	Walking
17.67284	0	Walking	
17.68975	0	Walking	Walking
17.85531	0	Walking	
17.88887	0	Walking	Walking
18.02147	0	Walking	
18.03765	0	Walking	Walking
18.35325	0	Walking	
18.36908	0	Walking	Walking
18.5686	0	Walking	
18.61925	0	Walking	Walking
18.91637	0	Walking	
18.99917	0	Walking	Walking
19.11526	0	Walking	
19.14883	0	Walking	Walking
19.29752	0	Walking	
19.36431	0	Walking	Walking
19.84457	0	Walking	
19.87855	0	Walking	Walking
21.80089	0	Walking	Walking
21.81781	0	Walking	Walking
21.83391	0	Walking	Walking
21.85118	0	Walking	Walking
21.8671	0	Walking	Walking
22.01671	0	Walking	
22.0328	0	Walking	Walking
22.2156	0	Walking	Walking
22.76241	0	Walking	
22.77885	0	Walking	Walking
23.16041	0	Walking	
23.17759	0	Walking	Walking
23.49181	0	Walking	
23.55839	0	Walking	Walking
23.8072	0	Walking	
23.92269	0	Walking	Walking
24.61907	0	Walking	
24.66972	0	Walking	Walking
24.98381	0	Walking	
25.06722	0	Walking	Walking
25.19928	0	Walking	
25.249	0	Walking	Walking
25.39825	0	Walking	
25.49815	0	Walking	Walking
28.13455	0	Walking	
28.16724	0	Walking	Walking
28.30125	0	Walking	Walking
28.31643	0	Walking	Walking
28.33296	0	Walking	Walking
29.11247	0	Walking	
29.12915	0	Walking	Walking
29.36093	0	Walking	Walking
29.51004	0	Walking	
29.54326	0	Walking	Walking
29.72584	0	Walking	
29.77541	0	Walking	Walking
30.12378	0	Walking	
30.17377	0	Walking	Walking
30.52151	0	Walking	
30.53872	0	Walking	Walking
30.90328	0	Walking	
30.93656	0	Walking	Walking
31.2343	0	Walking	
31.28425	0	Walking	Walking
31.44985	0	Walking	
31.46638	0	Walking	Walking
33.3895	0	Walking	Walking
33.58848	0	Walking	
33.62198	0	Walking	Walking
33.78788	0	Walking	Walking
33.98666	0	Walking	
34.01991	0	Walking	Walking
34.18534	0	Walking	Walking
34.40086	0	Walking	
34.41785	0	Walking	Walking
34.56668	0	Walking	Walking
34.93235	0	Walking	Walking
35.16348	0	Walking	Walking
35.18018	0	Walking	Walking
35.76054	0	Walking	Walking
35.777	0	Walking	Walking
35.79391	0	Walking	Walking
35.94314	0	Walking	
35.95953	0	Walking	Walking
36.15923	0	Walking	Walking
36.27507	0	Walking	
36.35762	0	Walking	Walking
36.52381	0	Walking	Walking
36.53978	0	Walking	Walking
36.55705	0	Walking	Walking
36.70597	0	Walking	
36.73866	0	Walking	Walking
36.92104	0	Walking	Walking
37.15358	0	Walking	
37.17016	0	Walking	Walking
38.47988	0	Walking	
38.61228	0	Walking	Walking
39.78854	0	Walking	Walking
40.6511	0	Walking	Walking
40.66722	0	Walking	Walking
40.91584	0	Walking	
40.9324	0	Walking	Walking
41.0985	0	Walking	Walking
41.1149	0	Walking	Walking
41.31453	0	Walking	Walking
41.33037	0	Walking	Walking
41.34687	0	Walking	Walking
41.94378	0	Walking	Walking
41.9608	0	Walking	Walking
41.97701	0	Walking	Walking
42.17608	0	Walking	
42.20923	0	Walking	Walking
42.37495	0	Walking	Walking
42.77272	0	Walking	Walking
42.7893	0	Walking	Walking
43.03852	0	Walking	
43.05462	0	Walking	Walking
43.65141	0	Walking	Walking
43.66795	0	Walking	Walking
43.68549	0	Walking	Walking
43.70115	0	Walking	Walking
43.71775	0	Walking	Walking
43.90052	0	Walking	
43.95021	0	Walking	Walking
44.33162	0	Walking	
44.34827	0	Walking	Walking
44.71242	0	Walking	
44.76211	0	Walking	Walking
0	0		
0.01665805	0		
0.03419089	0		
0.05079965	0		
0.07167421	0		
0.08347406	0		
0.100134	0		
0.1170375	0		
0.1332715	0		
0.1497603	0		
0.1664494	0		
0.1833932	0		
0.1996483	0		
0.2164632	0		
0.2329392	0		
0.2519644	0		
0.2658062	0		
0.2824252	0		
0.2990603	0		
0.3162661	0		
0.3322043	0		
0.3486789	0		
0.3653902	0		
0.3823124	0		
0.398755	0		
0.4150423	0		
0.4320376	0		
0.4484083	0		
0.4647415	0		
0.4812762	0		
0.4979832	0		
0.5147603	0		
0.5318232	0		
0.5474685	0		
0.5641315	0		
0.5817211	0		
1.044034	1	Surfing	
1.06171	1	Surfing	Surfing
15.5509	1	Surfing	Surfing
15.56741	1	Surfing	Surfing
15.5836	1	Surfing	Surfing
15.60013	1	Surfing	Surfing
15.61682	1	Surfing	Surfing
15.63356	1	Surfing	Surfing
15.65006	1	Surfing	Surfing
15.66655	1	Surfing	Surfing
15.68299	1	Surfing	Surfing
15.70058	1	Surfing	Surfing
15.71618	1	Surfing	Surfing
15.73276	1	Surfing	Surfing
15.74939	1	Surfing	Surfing
15.76667	1	Surfing	Surfing
15.78282	1	Surfing	Surfing
15.79926	1	Surfing	Surfing
15.81574	1	Surfing	Surfing
15.83222	1	Surfing	Surfing
15.84921	1	Surfing	Surfing
15.86601	1	Surfing	Surfing
15.88198	1	Surfing	Surfing
15.89854	1	Surfing	Surfing
15.91543	1	Surfing	Surfing
15.93168	1	Surfing	Surfing
15.94824	1	Surfing	Surfing
15.96469	1	Surfing	Surfing
15.9818	1	Surfing	Surfing
15.99809	1	Surfing	Surfing
16.01477	1	Surfing	Surfing
16.03123	1	Surfing	Surfing
16.04818	1	Surfing	Surfing
16.06419	1	Surfing	Surfing
16.08094	1	Surfing	Surfing
16.09742	1	Surfing	Surfing
16.11455	1	Surfing	Surfing
16.13056	1	Surfing	Surfing
16.1474	1	Surfing	Surfing
16.16376	1	Surfing	Surfing
16.18062	1	Surfing	Surfing
16.19702	1	Surfing	Surfing
16.214	1	Surfing	Surfing
16.23007	1	Surfing	Surfing
16.24719	1	Surfing	Surfing
16.26316	1	Surfing	Surfing
16.27993	1	Surfing	Surfing
16.29644	1	Surfing	Surfing
16.31361	1	Surfing	Surfing
16.32971	1	Surfing	Surfing
16.3461	1	Surfing	Surfing
16.36274	1	Surfing	Surfing
16.37989	1	Surfing	Surfing
16.39591	1	Surfing	Surfing
16.4125	1	Surfing	Surfing
16.42898	1	Surfing	Surfing
16.44594	1	Surfing	Surfing
16.46222	1	Surfing	Surfing
16.47872	1	Surfing	Surfing
16.49541	1	Surfing	Surfing
16.51223	1	Surfing	Surfing
16.52881	1	Surfing	Surfing
16.54526	1	Surfing	Surfing
16.56173	1	Surfing	Surfing
16.5787	1	Surfing	Surfing
16.59483	1	Surfing	Surfing
17.3581	1	Surfing	Surfing
17.37433	1	Surfing	Surfing
17.39058	1	Surfing	Surfing
17.40721	1	Surfing	Surfing
17.42381	1	Surfing	Surfing
17.44073	1	Surfing	Surfing
17.45696	1	Surfing	Surfing
17.47406	1	Surfing	Surfing
17.4901	1	Surfing	Surfing
17.50701	1	Surfing	Surfing
17.52314	1	Surfing	Surfing
17.53978	1	Surfing	Surfing
17.55642	1	Surfing	Surfing
17.57318	1	Surfing	Surfing
17.5901	1	Surfing	Surfing
17.60617	1	Surfing	Surfing
17.62269	1	Surfing	Surfing
17.63956	1	Surfing	Surfing
17.65587	1	Surfing	Surfing
17.67274	1	Surfing	Surfing
17.68904	1	Surfing	Surfing
17.70602	1	Surfing	Surfing
0	0		
0.1152015	0		
0.1321187	0		
0.1482875	0		
0.164922	0		
0.1815655	0		
0.1988491	0		
0.2146677	0		
0.2311857	0		
0.2477231	0		
0.2646512	0		
0.2809676	0		
0.2981217	0		
0.3141783	0		
0.3312418	0		
0.3473246	0		
0.3638282	0		
0.3804742	0		
0.3979137	0		
0.4135922	0		
0.4301681	0		
0.4466997	0		
0.4635958	0		
0.4798667	0		
0.4962541	0		
1.657784	0	Walking	Walking
1.773885	0	Walking	
1.790359	0	Walking	Walking
2.03922	0	Walking	
2.072621	0	Walking	Walking
2.221538	0	Walking	
2.238562	0	Walking	Walking
2.387164	0	Walking	
2.453495	0	Walking	Walking
2.785044	0	Walking	
2.818352	0	Walking	Walking
2.951056	0	Walking	
2.967536	0	Walking	Walking
3.547647	0	Walking	
3.581053	0	Walking	Walking
3.895954	0	Walking	
3.945648	0	Walking	Walking
4.078414	0	Walking	
4.111397	0	Walking	Walking
4.493335	0	Walking	
4.509465	0	Walking	Walking
4.840919	0	Walking	
4.857648	0	Walking	Walking
5.056781	0	Walking	
5.106132	0	Walking	Walking
5.255538	0	Walking	Walking
5.271928	0	Walking	Walking
7.095681	0	Walking	Walking
7.112443	0	Walking	Walking
7.129307	0	Walking	Walking
7.311359	0	Walking	
7.344886	0	Walking	Walking
7.89159	0	Walking	
7.941844	0	Walking	Walking
8.140303	0	Walking	
8.173455	0	Walking	Walking
8.289577	0	Walking	
8.323399	0	Walking	Walking
8.488457	0	Walking	
8.538691	0	Walking	Walking
8.671434	0	Walking	
8.738572	0	Walking	Walking
8.819922	0	Walking	
8.919374	0	Walking	Walking
9.052147	0	Walking	
9.069103	0	Walking	Walking
9.201865	0	Walking	
9.284139	0	Walking	Walking
9.582515	0	Walking	
9.64888	0	Walking	Walking
9.815364	0	Walking	
9.831279	0	Walking	Walking
9.930945	0	Walking	
10.03023	0	Walking	Walking
10.17946	0	Walking	
10.21355	0	Walking	Walking
10.29566	0	Walking	
10.39505	0	Walking	Walking
10.52755	0	Walking	
10.56072	0	Walking	Walking
10.67716	0	Walking	
10.77619	0	Walking	Walking
11.48948	0	Walking	
11.50574	0	Walking	Walking
11.67169	0	Walking	Walking
12.00338	0	Walking	Walking
12.02056	0	Walking	Walking
13.42991	0	Walking	Walking
13.8103	0	Walking	Walking
14.0265	0	Walking	Walking
14.19167	0	Walking	Walking
14.39132	0	Walking	Walking
14.97083	0	Walking	Walking
15.35276	0	Walking	Walking
16.165	0	Walking	Walking
16.54614	0	Walking	
16.56235	0	Walking	Walking
16.79444	0	Walking	
16.92752	0	Walking	Walking
17.04366	0	Walking	
17.09322	0	Walking	Walking
18.55216	0	Walking	
18.73389	0	Walking	Walking
19.66221	0	Walking	
19.71237	0	Walking	Walking
19.84472	0	Walking	Walking
19.86118	0	Walking	Walking
19.87772	0	Walking	Walking
20.06026	0	Walking	
20.07672	0	Walking	Walking
20.24262	0	Walking	Walking
20.62423	0	Walking	
20.67348	0	Walking	Walking
20.78963	0	Walking	
20.87248	0	Walking	Walking
21.22079	0	Walking	
21.28736	0	Walking	Walking
21.61864	0	Walking	
21.66816	0	Walking	Walking
21.81781	0	Walking	Walking
22.03294	0	Walking	Walking
