#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
493.8871	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.8954	1.8	76.03343	0	0.8222128	0	0.5691802	0	0	0	0	0	0	0
493.9071	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.9033	1.8	76.03638	0	0.8222663	0	0.5691029	0	0	0	0	0	0	0
493.9271	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.9111	1.8	76.03933	0	0.8223199	0	0.5690256	0	0	0	0	0	0	0
493.9471	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.919	1.8	76.04228	0	0.8224268	0	0.5688709	0	0	0	0	0	0	0
493.9671	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.9268	1.8	76.04523	0	0.8224803	0	0.5687937	0	0	0	0	0	0	0
493.9871	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.9347	1.8	76.04819	0	0.8225338	0	0.5687163	0	0	0	0	0	0	0
494.007	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.9425	1.8	76.05115	0	0.8225873	0	0.5686389	0	0	0	0	0	0	0
494.027	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.9503	1.8	76.05411	0	0.8226942	0	0.5684842	0	0	0	0	0	0	0
494.047	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.9582	1.8	76.05707	0	0.8227476	0	0.5684068	0	0	0	0	0	0	0
494.067	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.966	1.8	76.06003	0	0.8228011	0	0.5683295	0	0	0	0	0	0	0
494.087	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.9738	1.8	76.063	0	0.8228546	0	0.5682521	0	0	0	0	0	0	0
494.107	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.9817	1.8	76.06596	0	0.822908	0	0.5681747	0	0	0	0	0	0	0
494.127	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.9895	1.8	76.06893	0	0.8230148	0	0.56802	0	0	0	0	0	0	0
494.147	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.9973	1.8	76.0719	0	0.8230682	0	0.5679426	0	0	0	0	0	0	0
494.167	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.0051	1.8	76.07487	0	0.8231216	0	0.5678653	0	0	0	0	0	0	0
494.187	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.013	1.8	76.07785	0	0.823175	0	0.5677878	0	0	0	0	0	0	0
494.2069	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.0208	1.8	76.08083	0	0.8232284	0	0.5677104	0	0	0	0	0	0	0
494.2269	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.0286	1.8	76.0838	0	0.8233351	0	0.5675555	0	0	0	0	0	0	0
494.2469	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.0365	1.8	76.08678	0	0.8233885	0	0.5674781	0	0	0	0	0	0	0
494.2669	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.0443	1.8	76.08977	0	0.8234419	0	0.5674007	0	0	0	0	0	0	0
494.2869	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.0521	1.8	76.09275	0	0.8234952	0	0.5673233	0	0	0	0	0	0	0
494.3069	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.0599	1.8	76.09573	0	0.8235486	0	0.5672458	0	0	0	0	0	0	0
494.3269	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.0678	1.8	76.09872	0	0.8236552	0	0.567091	0	0	0	0	0	0	0
494.3469	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.0756	1.8	76.10171	0	0.8237085	0	0.5670135	0	0	0	0	0	0	0
494.3669	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.0834	1.8	76.1047	0	0.8237618	0	0.566936	0	0	0	0	0	0	0
494.3868	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.0912	1.8	76.10769	0	0.8238152	0	0.5668586	0	0	0	0	0	0	0
494.4068	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.0991	1.8	76.11068	0	0.8238685	0	0.5667811	0	0	0	0	0	0	0
494.4268	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.1069	1.8	76.11367	0	0.823975	0	0.5666261	0	0	0	0	0	0	0
494.4468	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.1147	1.8	76.11667	0	0.8240283	0	0.5665486	0	0	0	0	0	0	0
494.4668	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.1225	1.8	76.11967	0	0.8240816	0	0.5664712	0	0	0	0	0	0	0
494.4868	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.1304	1.8	76.12267	0	0.8241349	0	0.5663937	0	0	0	0	0	0	0
494.5068	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.1382	1.8	76.12566	0	0.8242414	0	0.5662387	0	0	0	0	0	0	0
494.5268	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.146	1.8	76.12867	0	0.8242945	0	0.5661612	0	0	0	0	0	0	0
494.5468	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.1538	1.8	76.13168	0	0.8243478	0	0.5660837	0	0	0	0	0	0	0
494.5667	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-192.1616	1.8	76.13468	0	0.824401	0	0.5660062	0	0	0	0	0	0	0
