#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
460.7253	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.3441	1.8	164.496	0	0.9135228	0	-0.4067875	0	0	0	0	0	0	0
460.7453	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.3503	1.8	164.5016	0	0.9134846	0	-0.4068734	0	0	0	0	0	0	0
460.7653	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.3566	1.8	164.5072	0	0.913408	0	-0.4070452	0	0	0	0	0	0	0
460.7853	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.3628	1.8	164.5128	0	0.9133698	0	-0.4071311	0	0	0	0	0	0	0
460.8053	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.369	1.8	164.5184	0	0.9133315	0	-0.407217	0	0	0	0	0	0	0
460.8253	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.3752	1.8	164.524	0	0.9132931	0	-0.4073028	0	0	0	0	0	0	0
460.8453	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.3815	1.8	164.5296	0	0.9132165	0	-0.4074746	0	0	0	0	0	0	0
460.8653	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.3877	1.8	164.5352	0	0.9131782	0	-0.4075605	0	0	0	0	0	0	0
460.8853	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.394	1.8	164.5408	0	0.9131399	0	-0.4076464	0	0	0	0	0	0	0
460.9052	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4002	1.8	164.5464	0	0.9131016	0	-0.4077322	0	0	0	0	0	0	0
460.9252	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4064	1.8	164.552	0	0.9130632	0	-0.4078181	0	0	0	0	0	0	0
460.9452	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4127	1.8	164.5575	0	0.9129865	0	-0.4079898	0	0	0	0	0	0	0
460.9652	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4189	1.8	164.5631	0	0.9129481	0	-0.4080757	0	0	0	0	0	0	0
460.9852	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4252	1.8	164.5687	0	0.9129097	0	-0.4081615	0	0	0	0	0	0	0
461.0052	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4314	1.8	164.5743	0	0.9128714	0	-0.4082474	0	0	0	0	0	0	0
461.0252	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4376	1.8	164.5799	0	0.912833	0	-0.4083332	0	0	0	0	0	0	0
461.0452	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4439	1.8	164.5855	0	0.9127562	0	-0.4085048	0	0	0	0	0	0	0
461.0652	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4501	1.8	164.591	0	0.9127178	0	-0.4085907	0	0	0	0	0	0	0
461.0851	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4564	1.8	164.5966	0	0.9126794	0	-0.4086765	0	0	0	0	0	0	0
461.1051	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4626	1.8	164.6022	0	0.9126409	0	-0.4087623	0	0	0	0	0	0	0
461.1251	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4689	1.8	164.6078	0	0.9126025	0	-0.4088482	0	0	0	0	0	0	0
461.1451	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4751	1.8	164.6134	0	0.9125256	0	-0.4090198	0	0	0	0	0	0	0
461.1651	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4814	1.8	164.6189	0	0.9124871	0	-0.4091056	0	0	0	0	0	0	0
461.1851	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4876	1.8	164.6245	0	0.9124486	0	-0.4091913	0	0	0	0	0	0	0
461.2051	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4939	1.8	164.6301	0	0.9124101	0	-0.4092771	0	0	0	0	0	0	0
461.2251	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.5001	1.8	164.6356	0	0.9123716	0	-0.4093629	0	0	0	0	0	0	0
461.2451	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.5064	1.8	164.6412	0	0.9122946	0	-0.4095345	0	0	0	0	0	0	0
461.265	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.5126	1.8	164.6468	0	0.9122561	0	-0.4096203	0	0	0	0	0	0	0
461.285	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.5189	1.8	164.6523	0	0.9122176	0	-0.4097061	0	0	0	0	0	0	0
461.305	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.5252	1.8	164.6579	0	0.9121791	0	-0.4097919	0	0	0	0	0	0	0
461.325	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.5314	1.8	164.6635	0	0.9121405	0	-0.4098776	0	0	0	0	0	0	0
461.345	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.5377	1.8	164.669	0	0.9120634	0	-0.4100492	0	0	0	0	0	0	0
