#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
212.4286	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.48628	1.8	-169.7932	0	-0.0541726	0	0.9985316	0	0	0	0	0	0	0
212.4486	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.48818	1.922491	-169.7947	0	-0.05398481	0	0.9985418	0	0	0	0	0	0	0
212.4686	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.49008	2.044982	-169.7963	0	-0.05379702	0	0.9985519	0	0	0	0	0	0	0
212.4886	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.49198	2.167474	-169.7978	0	-0.05360922	0	0.998562	0	0	0	0	0	0	0
212.5086	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.49388	2.285965	-169.7993	0	-0.05323362	0	0.9985821	0	0	0	0	0	0	0
212.5286	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.49578	2.396456	-169.8008	0	-0.05304582	0	0.9985921	0	0	0	0	0	0	0
212.5486	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.49768	2.502947	-169.8024	0	-0.05285802	0	0.998602	0	0	0	0	0	0	0
212.5686	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.49958	2.605438	-169.8039	0	-0.05267021	0	0.998612	0	0	0	0	0	0	0
212.5886	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.50148	2.703929	-169.8054	0	-0.05248241	0	0.9986219	0	0	0	0	0	0	0
212.6086	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.50338	2.79842	-169.8069	0	-0.05210678	0	0.9986415	0	0	0	0	0	0	0
212.6286	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.50527	2.884912	-169.8085	0	-0.05191898	0	0.9986513	0	0	0	0	0	0	0
212.6486	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.50717	2.967403	-169.81	0	-0.05173116	0	0.9986611	0	0	0	0	0	0	0
212.6686	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.50906	3.045894	-169.8116	0	-0.05154335	0	0.9986708	0	0	0	0	0	0	0
212.6886	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.51096	3.120385	-169.8131	0	-0.05135552	0	0.9986804	0	0	0	0	0	0	0
212.7086	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.51285	3.190876	-169.8146	0	-0.05097989	0	0.9986997	0	0	0	0	0	0	0
212.7286	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.51474	3.253367	-169.8162	0	-0.05079206	0	0.9987093	0	0	0	0	0	0	0
212.7486	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.51664	3.311858	-169.8177	0	-0.05060424	0	0.9987189	0	0	0	0	0	0	0
212.7686	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.51853	3.366349	-169.8193	0	-0.05041641	0	0.9987283	0	0	0	0	0	0	0
212.7886	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52042	3.416841	-169.8208	0	-0.05022858	0	0.9987378	0	0	0	0	0	0	0
212.8086	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.5223	3.463332	-169.8223	0	-0.04985292	0	0.9987566	0	0	0	0	0	0	0
212.8286	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52419	3.501823	-169.8239	0	-0.04966508	0	0.9987659	0	0	0	0	0	0	0
212.8486	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52608	3.536314	-169.8254	0	-0.04947725	0	0.9987753	0	0	0	0	0	0	0
212.8687	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52797	3.566805	-169.827	0	-0.04928941	0	0.9987846	0	0	0	0	0	0	0
212.8887	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52985	3.593296	-169.8285	0	-0.04910156	0	0.9987938	0	0	0	0	0	0	0
212.9087	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.53174	3.615787	-169.83	0	-0.04872588	0	0.9988123	0	0	0	0	0	0	0
212.9287	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.53362	3.630278	-169.8316	0	-0.04853803	0	0.9988213	0	0	0	0	0	0	0
212.9487	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.53551	3.640769	-169.8332	0	-0.04835019	0	0.9988305	0	0	0	0	0	0	0
212.9687	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.53739	3.647261	-169.8347	0	-0.04816233	0	0.9988395	0	0	0	0	0	0	0
212.9887	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.53927	3.649752	-169.8363	0	-0.04778663	0	0.9988576	0	0	0	0	0	0	0
213.0087	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.54115	3.644243	-169.8378	0	-0.04759878	0	0.9988666	0	0	0	0	0	0	0
213.0287	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.54303	3.634734	-169.8394	0	-0.04741092	0	0.9988755	0	0	0	0	0	0	0
