#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
2.859998	COLLISION_NONE	CORRECT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
2.879998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
2.899998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
2.919998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
2.939998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
2.959998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
2.979998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
2.999998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.019998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.039998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.059998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.079998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.099998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.119998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.139998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.159998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.179998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.199998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.219998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.239998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.259998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.279998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.299998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.319998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.339998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.359998	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.379997	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.399997	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.419997	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.439997	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.459997	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.479997	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.499997	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.519997	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.539997	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.559997	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
3.579997	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.52065	1.8	-169.8726	0	-0.1145842	0	0.9934136	0	0	0	0	0	0	0
