#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
572.7564	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
572.7764	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
572.7964	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
572.8165	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
572.8365	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
572.8565	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
572.8765	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
572.8965	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
572.9166	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
572.9366	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
572.9566	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
572.9766	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
572.9966	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
573.0167	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
573.0367	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
573.0567	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
573.0767	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
573.0967	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
573.1168	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
573.1368	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
573.1568	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.57	0	0.9238794	0	-0.3826836	0	0	0	0	0	0	0
