#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
663.2847	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.43	1.8	164.5765	0	0.906229	0	-0.4227874	0	0	0	0	0	0	0
663.3047	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4302	1.922491	164.5789	0	0.9061494	0	-0.4229579	0	0	0	0	0	0	0
663.3248	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4304	2.044982	164.5814	0	0.9060699	0	-0.4231283	0	0	0	0	0	0	0
663.3448	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4306	2.167473	164.5838	0	0.9059902	0	-0.4232986	0	0	0	0	0	0	0
663.3648	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4308	2.289964	164.5862	0	0.905831	0	-0.4236394	0	0	0	0	0	0	0
663.3848	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.431	2.404456	164.5887	0	0.9057513	0	-0.4238098	0	0	0	0	0	0	0
663.4048	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4313	2.514947	164.5911	0	0.9056715	0	-0.4239801	0	0	0	0	0	0	0
663.4249	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4315	2.621438	164.5935	0	0.9055918	0	-0.4241504	0	0	0	0	0	0	0
663.4449	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4317	2.723929	164.5959	0	0.905512	0	-0.4243207	0	0	0	0	0	0	0
663.4649	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4319	2.82242	164.5984	0	0.9053523	0	-0.4246612	0	0	0	0	0	0	0
663.4849	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4321	2.912911	164.6008	0	0.9052725	0	-0.4248315	0	0	0	0	0	0	0
663.5049	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4323	2.999402	164.6032	0	0.9051925	0	-0.4250017	0	0	0	0	0	0	0
663.525	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4326	3.081893	164.6056	0	0.9051126	0	-0.425172	0	0	0	0	0	0	0
663.545	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4328	3.160385	164.6081	0	0.9050326	0	-0.4253422	0	0	0	0	0	0	0
663.565	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.433	3.234876	164.6105	0	0.9048726	0	-0.4256826	0	0	0	0	0	0	0
663.585	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4332	3.301367	164.6129	0	0.9047925	0	-0.4258528	0	0	0	0	0	0	0
663.605	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4335	3.363858	164.6153	0	0.9047124	0	-0.426023	0	0	0	0	0	0	0
663.6251	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4337	3.422349	164.6178	0	0.9046322	0	-0.4261931	0	0	0	0	0	0	0
663.6451	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4339	3.47684	164.6202	0	0.9045521	0	-0.4263632	0	0	0	0	0	0	0
663.6651	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4342	3.527331	164.6226	0	0.9044719	0	-0.4265333	0	0	0	0	0	0	0
663.6851	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4344	3.573822	164.625	0	0.9043114	0	-0.4268735	0	0	0	0	0	0	0
663.7051	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	146.4346	3.612314	164.6275	0	0.9042311	0	-0.4270436	0	0	0	0	0	0	0
