#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
297.9148	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4639	1.8	74.93118	0	0.807761	0	0.5895102	0	0	0	0	0	0	0.01077548
297.9348	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4639	1.8	74.93119	0	0.807873	0	0.5893567	0	0	0	0	0	0	0.01077548
297.9548	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4639	1.8	74.9312	0	0.8079851	0	0.5892031	0	0	0	0	0	0	0.01077548
297.9748	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4639	1.8	74.93121	0	0.808097	0	0.5890495	0	0	0	0	0	0	0.01077548
297.9948	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.464	1.8	74.93121	0	0.8082089	0	0.5888959	0	0	0	0	0	0	0.01077548
298.0148	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.464	1.8	74.93122	0	0.8083209	0	0.5887422	0	0	0	0	0	0	0.01077548
298.0348	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.464	1.8	74.93123	0	0.8084328	0	0.5885885	0	0	0	0	0	0	0.01077548
298.0547	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4641	1.8	74.93124	0	0.8084888	0	0.5885117	0	0	0	0	0	0	0.01077548
298.0747	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4641	1.8	74.93124	0	0.8086006	0	0.588358	0	0	0	0	0	0	0.01077548
298.0947	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4641	1.8	74.93125	0	0.8087683	0	0.5881274	0	0	0	0	0	0	0.01077548
298.1147	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4641	1.8	74.93127	0	0.8088242	0	0.5880505	0	0	0	0	0	0	0.01077548
298.1347	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4642	1.8	74.93127	0	0.8089919	0	0.5878199	0	0	0	0	0	0	0.01077548
298.1547	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4642	1.8	74.93129	0	0.8090478	0	0.587743	0	0	0	0	0	0	0.01077548
298.1747	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4642	1.8	74.9313	0	0.8091595	0	0.5875892	0	0	0	0	0	0	0.01077548
298.1947	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4642	1.8	74.9313	0	0.809271	0	0.5874354	0	0	0	0	0	0	0.01077548
298.2147	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4643	1.8	74.93131	0	0.8093827	0	0.5872815	0	0	0	0	0	0	0.01077548
298.2346	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4643	1.8	74.93132	0	0.8094943	0	0.5871277	0	0	0	0	0	0	0.01077548
298.2546	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4643	1.8	74.93133	0	0.809606	0	0.5869738	0	0	0	0	0	0	0.01077548
298.2746	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4644	1.8	74.93134	0	0.8097175	0	0.5868199	0	0	0	0	0	0	0.01077548
298.2946	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4644	1.8	74.93134	0	0.809829	0	0.586666	0	0	0	0	0	0	0.01077548
298.3146	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4644	1.8	74.93135	0	0.8099405	0	0.5865121	0	0	0	0	0	0	0.01077548
