#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
186.6431	COLLISION_EXIT	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4607	1.8	74.93017	0	0.7960073	0	0.6052871	0	0	0	0	0	0	0.01077548
186.6631	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4607	1.8	74.93018	0	0.7961799	0	0.6050601	0	0	0	0	0	0	0.01077548
186.6831	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4608	1.8	74.93019	0	0.7962374	0	0.6049844	0	0	0	0	0	0	0.01077548
186.7031	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4608	1.8	74.9302	0	0.7963523	0	0.6048329	0	0	0	0	0	0	0.01077548
186.7231	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4608	1.8	74.93021	0	0.7964098	0	0.6047573	0	0	0	0	0	0	0.01077548
186.7431	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4608	1.8	74.93021	0	0.7965248	0	0.6046059	0	0	0	0	0	0	0.01077548
186.7631	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4609	1.8	74.93022	0	0.7966397	0	0.6044545	0	0	0	0	0	0	0.01077548
186.7831	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4609	1.8	74.93023	0	0.7967546	0	0.6043031	0	0	0	0	0	0	0.01077548
186.8031	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4609	1.8	74.93024	0	0.7968694	0	0.6041515	0	0	0	0	0	0	0.01077548
186.8231	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.461	1.8	74.93024	0	0.7969843	0	0.6040001	0	0	0	0	0	0	0.01077548
186.8431	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.461	1.8	74.93025	0	0.7970417	0	0.6039243	0	0	0	0	0	0	0.01077548
186.8631	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.461	1.8	74.93026	0	0.7971565	0	0.6037728	0	0	0	0	0	0	0.01077548
186.8831	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.461	1.8	74.93027	0	0.7972713	0	0.6036213	0	0	0	0	0	0	0.01077548
186.9031	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4611	1.8	74.93027	0	0.7973285	0	0.6035455	0	0	0	0	0	0	0.01077548
186.9231	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4611	1.8	74.93028	0	0.7975006	0	0.6033182	0	0	0	0	0	0	0.01077548
186.9431	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4611	1.8	74.9303	0	0.7976153	0	0.6031665	0	0	0	0	0	0	0.01077548
186.9631	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4612	1.8	74.93031	0	0.7976726	0	0.6030907	0	0	0	0	0	0	0.01077548
186.9831	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4612	1.8	74.93031	0	0.7978446	0	0.6028633	0	0	0	0	0	0	0.01077548
187.0031	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4612	1.8	74.93033	0	0.7979019	0	0.6027874	0	0	0	0	0	0	0.01077548
187.0231	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4612	1.8	74.93034	0	0.7980164	0	0.6026358	0	0	0	0	0	0	0.01077548
187.0431	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4613	1.8	74.93034	0	0.7981883	0	0.6024082	0	0	0	0	0	0	0.01077548
187.0631	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4613	1.8	74.93036	0	0.7982455	0	0.6023323	0	0	0	0	0	0	0.01077548
187.0831	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4613	1.8	74.93037	0	0.79836	0	0.6021805	0	0	0	0	0	0	0.01077548
187.1031	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4613	1.8	74.93037	0	0.7984744	0	0.6020288	0	0	0	0	0	0	0.01077548
187.1232	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4614	1.8	74.93038	0	0.7985889	0	0.601877	0	0	0	0	0	0	0.01077548
187.1432	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4614	1.8	74.93039	0	0.7987032	0	0.6017252	0	0	0	0	0	0	0.01077548
187.1632	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4614	1.8	74.9304	0	0.7988176	0	0.6015733	0	0	0	0	0	0	0.01077548
187.1832	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4615	1.8	74.9304	0	0.7988748	0	0.6014974	0	0	0	0	0	0	0.01077548
187.2032	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.4615	1.8	74.93041	0	0.7990463	0	0.6012696	0	0	0	0	0	0	0.01077548
187.2232	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.2183	1.8	74.86036	0	0.7991605	0	0.6011177	0	0	0	0	0	0	0.01077548
187.2432	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.1412	1.8	74.83802	0	0.7992176	0	0.6010417	0	0	0	0	0	0	0.01077548
187.2632	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.9811	1.8	74.79178	0	0.7993889	0	0.6008139	0	0	0	0	0	0	0.01077548
187.2832	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.8211	1.8	74.74535	0	0.7994461	0	0.6007379	0	0	0	0	0	0	0.01077548
187.3032	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.661	1.8	74.69899	0	0.7995602	0	0.6005859	0	0	0	0	0	0	0.01077548
187.3232	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.501	1.8	74.65253	0	0.7997315	0	0.6003579	0	0	0	0	0	0	0.01077548
187.3432	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3409	1.8	74.60599	0	0.7997885	0	0.600282	0	0	0	0	0	0	0.01077548
187.3632	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.1809	1.8	74.55944	0	0.7999026	0	0.60013	0	0	0	0	0	0	0.01077548
187.3832	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.0209	1.8	74.5128	0	0.8000166	0	0.5999778	0	0	0	0	0	0	0.01077548
187.4032	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-186.8609	1.8	74.46613	0	0.8000737	0	0.5999018	0	0	0	0	0	0	0.01077548
187.4232	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-186.701	1.8	74.41943	0	0.8002447	0	0.5996736	0	0	0	0	0	0	0.01077548
187.4432	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-186.5411	1.8	74.37256	0	0.8003017	0	0.5995976	0	0	0	0	0	0	0.01077548
