#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
1251.458	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.479	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.499	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.519	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.539	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.559	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.579	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.599	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.619	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.639	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.659	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.679	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.699	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.719	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.739	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.759	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.779	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.799	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.819	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
1251.839	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-188.46	1.8	74.93	0	0.7933534	0	0.6087613	0	0	0	0	0	0	0
