#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
1093.825	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	1.8	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1093.845	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	1.922491	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1093.865	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	2.044982	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1093.885	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	2.167474	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1093.905	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	2.281965	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1093.925	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	2.392456	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1093.945	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	2.498947	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1093.965	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	2.601438	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1093.985	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	2.699929	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.005	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	2.79442	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.025	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	2.884911	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.045	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	2.967402	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.065	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.045894	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.085	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.120385	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.105	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.190876	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.125	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.257367	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.145	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.319858	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.165	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.378349	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.185	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.42884	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.205	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.475332	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.225	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.517823	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.245	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.556314	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.265	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.590805	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.285	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.621296	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.305	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.647787	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.325	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.666278	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.345	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.680769	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.365	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.69126	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.385	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.697752	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.405	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.700243	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
1094.425	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	-187.3648	3.698734	74.73013	0	0.7849026	0	0.6196193	0	0	0	0	0	0	0
