#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
728.188	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.53521	1.8	-169.7863	0	-0.02974599	0	0.9995576	0	0	0	0	0	0	0
728.2081	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.53703	1.922491	-169.7879	0	-0.02937002	0	0.9995687	0	0	0	0	0	0	0
728.2281	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.53886	2.040982	-169.7895	0	-0.02918203	0	0.9995741	0	0	0	0	0	0	0
728.2481	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.54068	2.163474	-169.7911	0	-0.02899405	0	0.9995796	0	0	0	0	0	0	0
728.2681	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.5425	2.285965	-169.7927	0	-0.02880606	0	0.999585	0	0	0	0	0	0	0
728.2881	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.54433	2.408456	-169.7943	0	-0.02861807	0	0.9995905	0	0	0	0	0	0	0
728.3082	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.54615	2.530947	-169.796	0	-0.02824209	0	0.9996012	0	0	0	0	0	0	0
728.3282	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.54797	2.645438	-169.7976	0	-0.02805409	0	0.9996064	0	0	0	0	0	0	0
728.3482	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.54979	2.755929	-169.7992	0	-0.02805409	0	0.9996064	0	0	0	0	0	0	0
728.3682	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.55161	2.86642	-169.8008	0	-0.0276781	0	0.999617	0	0	0	0	0	0	0
728.3882	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.55343	2.968911	-169.8024	0	-0.02749011	0	0.9996222	0	0	0	0	0	0	0
728.4083	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.55525	3.067403	-169.804	0	-0.02730211	0	0.9996272	0	0	0	0	0	0	0
728.4283	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.55707	3.161894	-169.8057	0	-0.02711411	0	0.9996324	0	0	0	0	0	0	0
728.4483	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.55888	3.252385	-169.8073	0	-0.02673811	0	0.9996426	0	0	0	0	0	0	0
728.4683	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.5607	3.334876	-169.8089	0	-0.02655011	0	0.9996476	0	0	0	0	0	0	0
728.4883	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.56252	3.413367	-169.8106	0	-0.02617411	0	0.9996574	0	0	0	0	0	0	0
728.5084	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.56433	3.483858	-169.8122	0	-0.02617411	0	0.9996574	0	0	0	0	0	0	0
728.5284	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.56614	3.554349	-169.8138	0	-0.0257981	0	0.9996672	0	0	0	0	0	0	0
728.5484	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.56795	3.61684	-169.8155	0	-0.02542209	0	0.9996769	0	0	0	0	0	0	0
728.5684	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.56976	3.671331	-169.8171	0	-0.02523408	0	0.9996815	0	0	0	0	0	0	0
728.5884	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.57157	3.721823	-169.8187	0	-0.02504607	0	0.9996864	0	0	0	0	0	0	0
728.6085	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.57338	3.768314	-169.8204	0	-0.02467005	0	0.9996957	0	0	0	0	0	0	0
728.6285	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.57519	3.806805	-169.822	0	-0.02448204	0	0.9997003	0	0	0	0	0	0	0
728.6485	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.577	3.841296	-169.8236	0	-0.02429403	0	0.9997049	0	0	0	0	0	0	0
728.6685	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.5788	3.871787	-169.8253	0	-0.02410602	0	0.9997095	0	0	0	0	0	0	0
728.6885	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.58061	3.898278	-169.8269	0	-0.02391801	0	0.999714	0	0	0	0	0	0	0
728.7086	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.58241	3.920769	-169.8285	0	-0.02372999	0	0.9997185	0	0	0	0	0	0	0
728.7286	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.58422	3.93926	-169.8302	0	-0.02354197	0	0.9997228	0	0	0	0	0	0	0
728.7486	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.58602	3.953751	-169.8318	0	-0.02316594	0	0.9997317	0	0	0	0	0	0	0
728.7686	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.58782	3.960243	-169.8335	0	-0.02297792	0	0.999736	0	0	0	0	0	0	0
728.7886	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.58962	3.962734	-169.8351	0	-0.02278991	0	0.9997404	0	0	0	0	0	0	0
728.8087	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.59142	3.961225	-169.8367	0	-0.02260189	0	0.9997445	0	0	0	0	0	0	0
728.8287	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.59322	3.955716	-169.8384	0	-0.02241387	0	0.9997488	0	0	0	0	0	0	0
728.8487	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.59502	3.946207	-169.84	0	-0.02222585	0	0.999753	0	0	0	0	0	0	0
728.8687	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.59682	3.932698	-169.8417	0	-0.02203783	0	0.9997572	0	0	0	0	0	0	0
728.8887	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.59862	3.915189	-169.8433	0	-0.02166178	0	0.9997653	0	0	0	0	0	0	0
728.9088	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.60042	3.88968	-169.845	0	-0.02128573	0	0.9997735	0	0	0	0	0	0	0
728.9288	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.60221	3.856172	-169.8466	0	-0.02109771	0	0.9997775	0	0	0	0	0	0	0
728.9488	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.60401	3.818663	-169.8483	0	-0.02090968	0	0.9997814	0	0	0	0	0	0	0
728.9688	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.60581	3.777154	-169.8499	0	-0.02072165	0	0.9997853	0	0	0	0	0	0	0
728.9888	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.6076	3.731645	-169.8516	0	-0.0203456	0	0.9997931	0	0	0	0	0	0	0
729.0089	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.60939	3.678136	-169.8532	0	-0.02015757	0	0.9997969	0	0	0	0	0	0	0
729.0289	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.61119	3.620627	-169.8549	0	-0.01978151	0	0.9998043	0	0	0	0	0	0	0
729.0489	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.61298	3.555118	-169.8565	0	-0.01959348	0	0.999808	0	0	0	0	0	0	0
729.0689	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.61477	3.485609	-169.8582	0	-0.01921741	0	0.9998153	0	0	0	0	0	0	0
729.0889	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.61656	3.4081	-169.8598	0	-0.01902938	0	0.999819	0	0	0	0	0	0	0
729.1089	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.61835	3.326591	-169.8615	0	-0.01884135	0	0.9998226	0	0	0	0	0	0	0
729.129	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.62014	3.241083	-169.8631	0	-0.01865331	0	0.9998261	0	0	0	0	0	0	0
729.149	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.62193	3.151574	-169.8648	0	-0.01846528	0	0.9998296	0	0	0	0	0	0	0
729.169	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.62372	3.058065	-169.8665	0	-0.01827724	0	0.999833	0	0	0	0	0	0	0
729.189	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.62551	2.960556	-169.8681	0	-0.01808921	0	0.9998364	0	0	0	0	0	0	0
729.209	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.6273	2.859047	-169.8698	0	-0.01771313	0	0.9998431	0	0	0	0	0	0	0
