#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
262.5343	COLLISION_NONE	WAIT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90986	1.8	-171.7466	0	-0.1109955	0	0.993821	0	0	0	0	0	0	0.01077548
262.5543	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90987	1.8	-171.7466	0	-0.1107121	0	0.9938525	0	0	0	0	0	0	0.01077548
262.5742	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90988	1.8	-171.7466	0	-0.1106176	0	0.9938631	0	0	0	0	0	0	0.01077548
262.5942	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90988	1.8	-171.7466	0	-0.1104287	0	0.9938841	0	0	0	0	0	0	0.01077548
262.6142	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90989	1.8	-171.7467	0	-0.1102398	0	0.9939051	0	0	0	0	0	0	0.01077548
262.6342	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.9099	1.8	-171.7467	0	-0.1100508	0	0.993926	0	0	0	0	0	0	0.01077548
262.6542	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.9099	1.8	-171.7467	0	-0.1098619	0	0.9939469	0	0	0	0	0	0	0.01077548
262.6742	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90991	1.8	-171.7467	0	-0.1096729	0	0.9939678	0	0	0	0	0	0	0.01077548
262.6942	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90992	1.8	-171.7468	0	-0.1095785	0	0.9939782	0	0	0	0	0	0	0.01077548
262.7142	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90992	1.8	-171.7468	0	-0.109295	0	0.9940094	0	0	0	0	0	0	0.01077548
262.7342	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90993	1.8	-171.7468	0	-0.1092006	0	0.9940197	0	0	0	0	0	0	0.01077548
262.7542	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90993	1.8	-171.7469	0	-0.1090116	0	0.9940405	0	0	0	0	0	0	0.01077548
262.7741	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90994	1.8	-171.7469	0	-0.1088226	0	0.9940612	0	0	0	0	0	0	0.01077548
262.7941	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90995	1.8	-171.7469	0	-0.1086337	0	0.9940819	0	0	0	0	0	0	0.01077548
262.8141	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90996	1.8	-171.7469	0	-0.1084447	0	0.9941025	0	0	0	0	0	0	0.01077548
262.8341	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90997	1.8	-171.747	0	-0.1082557	0	0.9941231	0	0	0	0	0	0	0.01077548
262.8541	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90997	1.8	-171.747	0	-0.1081612	0	0.9941334	0	0	0	0	0	0	0.01077548
262.8741	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90998	1.8	-171.747	0	-0.1078778	0	0.9941642	0	0	0	0	0	0	0.01077548
262.8941	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90998	1.8	-171.7471	0	-0.1076888	0	0.9941847	0	0	0	0	0	0	0.01077548
262.9141	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.90999	1.8	-171.7471	0	-0.1075943	0	0.9941949	0	0	0	0	0	0	0.01077548
262.9341	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.91	1.8	-171.7471	0	-0.1073108	0	0.9942256	0	0	0	0	0	0	0.01077548
262.954	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.91	1.8	-171.7472	0	-0.1071218	0	0.9942459	0	0	0	0	0	0	0.01077548
262.974	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.91001	1.8	-171.7472	0	-0.1070273	0	0.9942561	0	0	0	0	0	0	0.01077548
262.994	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.91002	1.8	-171.7472	0	-0.1067438	0	0.9942866	0	0	0	0	0	0	0.01077548
263.014	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.91002	1.8	-171.7473	0	-0.1066493	0	0.9942967	0	0	0	0	0	0	0.01077548
263.034	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.91003	1.8	-171.7473	0	-0.1064603	0	0.994317	0	0	0	0	0	0	0.01077548
263.054	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.91003	1.8	-171.7473	0	-0.1062712	0	0.9943373	0	0	0	0	0	0	0.01077548
263.074	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.91004	1.8	-171.7473	0	-0.1060822	0	0.9943574	0	0	0	0	0	0	0.01077548
263.094	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.91005	1.8	-171.7474	0	-0.1058932	0	0.9943776	0	0	0	0	0	0	0.01077548
263.114	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.91006	1.8	-171.7474	0	-0.1057042	0	0.9943976	0	0	0	0	0	0	0.01077548
263.1339	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	56.91006	1.8	-171.7474	0	-0.1056096	0	0.9944077	0	0	0	0	0	0	0.01077548
