#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
590.6138	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.6482	1.8	165.7316	0	0.9144005	0	-0.4048108	0	0	0	0	0	0	0
590.6339	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.6544	1.8	165.7372	0	0.9143624	0	-0.4048968	0	0	0	0	0	0	0
590.6539	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.6606	1.8	165.7428	0	0.9142863	0	-0.4050688	0	0	0	0	0	0	0
590.6739	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.6668	1.8	165.7484	0	0.9142482	0	-0.4051548	0	0	0	0	0	0	0
590.6939	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.673	1.8	165.7541	0	0.9142101	0	-0.4052407	0	0	0	0	0	0	0
590.7139	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.6793	1.8	165.7597	0	0.914172	0	-0.4053267	0	0	0	0	0	0	0
590.7339	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.6855	1.8	165.7653	0	0.9141338	0	-0.4054126	0	0	0	0	0	0	0
590.754	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.6917	1.8	165.771	0	0.9140576	0	-0.4055845	0	0	0	0	0	0	0
590.774	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.6979	1.8	165.7766	0	0.9139813	0	-0.4057564	0	0	0	0	0	0	0
590.794	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7041	1.8	165.7822	0	0.9139431	0	-0.4058424	0	0	0	0	0	0	0
590.814	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7103	1.8	165.7878	0	0.9138667	0	-0.4060142	0	0	0	0	0	0	0
590.834	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7165	1.8	165.7934	0	0.9138286	0	-0.4061002	0	0	0	0	0	0	0
590.8541	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7227	1.8	165.799	0	0.9137522	0	-0.4062721	0	0	0	0	0	0	0
590.8741	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.729	1.8	165.8046	0	0.913714	0	-0.406358	0	0	0	0	0	0	0
590.8941	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7352	1.8	165.8103	0	0.9136758	0	-0.4064439	0	0	0	0	0	0	0
590.9141	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7414	1.8	165.8159	0	0.9135994	0	-0.4066157	0	0	0	0	0	0	0
590.9341	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7476	1.8	165.8215	0	0.9135228	0	-0.4067875	0	0	0	0	0	0	0
590.9542	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7539	1.8	165.8271	0	0.9134846	0	-0.4068734	0	0	0	0	0	0	0
590.9742	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7601	1.8	165.8327	0	0.9134463	0	-0.4069593	0	0	0	0	0	0	0
590.9942	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7663	1.8	165.8383	0	0.913408	0	-0.4070452	0	0	0	0	0	0	0
591.0142	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7725	1.8	165.8439	0	0.9133315	0	-0.407217	0	0	0	0	0	0	0
591.0342	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7788	1.8	165.8495	0	0.9133315	0	-0.407217	0	0	0	0	0	0	0
591.0543	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.785	1.8	165.8551	0	0.9132549	0	-0.4073887	0	0	0	0	0	0	0
591.0743	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7912	1.8	165.8607	0	0.9132165	0	-0.4074746	0	0	0	0	0	0	0
591.0943	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.7975	1.8	165.8663	0	0.9131782	0	-0.4075605	0	0	0	0	0	0	0
591.1143	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8037	1.8	165.8719	0	0.9131399	0	-0.4076464	0	0	0	0	0	0	0
591.1343	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8099	1.8	165.8775	0	0.9130632	0	-0.4078181	0	0	0	0	0	0	0
591.1544	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8162	1.8	165.883	0	0.9129865	0	-0.4079898	0	0	0	0	0	0	0
591.1744	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8224	1.8	165.8886	0	0.9129481	0	-0.4080757	0	0	0	0	0	0	0
591.1944	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8287	1.8	165.8942	0	0.9129481	0	-0.4080757	0	0	0	0	0	0	0
591.2144	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8349	1.8	165.8998	0	0.9128714	0	-0.4082474	0	0	0	0	0	0	0
591.2344	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8411	1.8	165.9054	0	0.912833	0	-0.4083332	0	0	0	0	0	0	0
591.2545	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8474	1.8	165.911	0	0.9127562	0	-0.4085048	0	0	0	0	0	0	0
591.2745	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8536	1.8	165.9165	0	0.9127178	0	-0.4085907	0	0	0	0	0	0	0
591.2945	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8599	1.8	165.9221	0	0.9126409	0	-0.4087623	0	0	0	0	0	0	0
591.3145	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8661	1.8	165.9277	0	0.9126025	0	-0.4088482	0	0	0	0	0	0	0
591.3345	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8724	1.8	165.9333	0	0.912564	0	-0.408934	0	0	0	0	0	0	0
591.3546	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8786	1.8	165.9388	0	0.9125256	0	-0.4090198	0	0	0	0	0	0	0
591.3746	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8849	1.8	165.9444	0	0.9124871	0	-0.4091056	0	0	0	0	0	0	0
591.3946	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	147.8911	1.8	165.95	0	0.9124486	0	-0.4091913	0	0	0	0	0	0	0
