#TimeStamp#	#Collision Event#	#Mode Switch Event#	#Reset Event#	#Waypoint Event#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	#HeadOrientationX#	#HeadOrientationY#	#HeadOrientationZ#	#WayPointX#	#WayPointY#	#WayPointZ#	#Accelerate#
753.8931	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.1666	1.8	75.77426	0	0.817475	0	0.5759643	0	0	0	0	0	0	0
753.9131	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.1745	1.8	75.77708	0	0.817529	0	0.5758873	0	0	0	0	0	0	0
753.9332	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.1824	1.8	75.7799	0	0.8175833	0	0.5758105	0	0	0	0	0	0	0
753.9532	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.1903	1.8	75.78272	0	0.8176374	0	0.5757336	0	0	0	0	0	0	0
753.9732	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.1982	1.8	75.78555	0	0.8176915	0	0.5756567	0	0	0	0	0	0	0
753.9932	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.2061	1.8	75.78837	0	0.8177456	0	0.5755798	0	0	0	0	0	0	0
754.0132	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.214	1.8	75.79119	0	0.8178539	0	0.575426	0	0	0	0	0	0	0
754.0333	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.2219	1.8	75.79402	0	0.817962	0	0.5752722	0	0	0	0	0	0	0
754.0533	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.2298	1.8	75.79685	0	0.8180702	0	0.5751184	0	0	0	0	0	0	0
754.0733	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.2376	1.8	75.79969	0	0.8181243	0	0.5750415	0	0	0	0	0	0	0
754.0933	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.2455	1.8	75.80253	0	0.8181784	0	0.5749645	0	0	0	0	0	0	0
754.1133	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.2534	1.8	75.80537	0	0.8182865	0	0.5748106	0	0	0	0	0	0	0
754.1334	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.2612	1.8	75.8082	0	0.8183405	0	0.5747337	0	0	0	0	0	0	0
754.1534	COLLISION_NONE	NOT_SWITCH	NOT_RESET	NOT_WAYPOINT	-191.2691	1.8	75.81105	0	0.8183946	0	0.5746567	0	0	0	0	0	0	0
