#Segway Trial Path#
#TimeStamp#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	
0	343.5977	1.8	-339.8912	0	0	0	1
0.02	343.7646	1.8	-339.8444	0	0	0	1
0.04	343.7038	1.8	-339.6023	0	0	0	1
0.06	343.8492	1.8	-339.5616	0	0	0	1
0.08	343.7655	1.8	-339.3271	0	0	0	1
0.09999999	343.8893	1.8	-339.2923	0	0	0	1
0.12	343.783	1.8	-339.0652	0	0	0	1
0.14	343.8852	1.8	-339.0365	0	0	0	1
0.16	343.7564	1.8	-338.8165	0	0	0	1
0.18	343.837	1.8	-338.7939	0	0	0	1
0.2	343.6859	1.8	-338.5808	0	0	0	1
0.22	343.4891	1.8	-338.2634	0	0	0	1
0.24	343.4971	1.8	-338.0764	0	0	0	1
0.26	343.2712	1.8	-337.7016	0	0	0	1
0.28	343.2783	1.8	-337.537	0	0	0	1
0.3	343.05	1.8	-337.1864	0	0	0	1
0.32	342.8202	1.8	-336.8589	0	0	0	1
0.34	342.8253	1.8	-336.739	0	0	0	1
0.36	342.5936	1.8	-336.4352	0	0	0	1
0.38	342.5977	1.8	-336.3377	0	0	0	1
0.4	342.3642	1.8	-336.0573	0	0	0	1
0.42	342.3674	1.8	-335.9823	0	0	0	1
0.4400001	342.1322	1.8	-335.7252	0	0	0	1
0.4600001	341.8958	1.8	-335.4907	0	0	0	1
0.4800001	341.8971	1.8	-335.4604	0	0	0	1
0.5000001	341.6595	1.8	-335.2486	0	0	0	1
0.52	341.6599	1.8	-335.2407	0	0	0	1
0.54	341.4212	1.8	-335.0515	0	-0.006175498	0	0.9999809
0.56	341.4212	1.8	-335.0515	0	-0.006175498	0	0.9999809
0.58	341.1822	1.8	-334.8701	0	-0.01313385	0	0.9999138
0.6	341.1822	1.8	-334.8701	0	-0.01313385	0	0.9999138
0.6199999	340.9432	1.8	-334.6887	0	-0.0192195	0	0.9998153
0.6399999	340.7043	1.8	-334.5074	0	-0.02538089	0	0.9996778
0.6599999	340.7043	1.8	-334.5074	0	-0.02538089	0	0.9996778
0.6799999	340.4653	1.8	-334.326	0	-0.02884556	0	0.9995839
0.6999999	340.4653	1.8	-334.326	0	-0.02884556	0	0.9995839
0.7199998	340.2263	1.8	-334.1446	0	-0.03223155	0	0.9994805
0.7399998	340.2263	1.8	-334.1446	0	-0.03223155	0	0.9994805
0.7599998	339.9873	1.8	-333.9633	0	-0.03223155	0	0.9994805
0.7799998	339.9873	1.8	-333.9633	0	-0.03223155	0	0.9994805
0.7999998	339.7483	1.8	-333.7819	0	-0.03223155	0	0.9994805
0.8199998	339.7483	1.8	-333.7819	0	-0.03223155	0	0.9994805
0.8399997	339.5093	1.8	-333.6005	0	-0.03223155	0	0.9994805
0.8599997	339.2704	1.8	-333.4192	0	-0.03223155	0	0.9994805
0.8799997	339.2704	1.8	-333.4192	0	-0.03223155	0	0.9994805
0.8999997	339.0314	1.8	-333.2378	0	-0.03223155	0	0.9994805
0.9199997	339.0314	1.8	-333.2378	0	-0.03223155	0	0.9994805
0.9399996	338.7924	1.8	-333.0564	0	-0.03223155	0	0.9994805
0.9599996	338.5534	1.8	-332.8751	0	-0.03223155	0	0.9994805
0.9799996	338.5534	1.8	-332.8751	0	-0.03223155	0	0.9994805
0.9999996	338.3144	1.8	-332.6937	0	-0.03223155	0	0.9994805
1.02	338.3144	1.8	-332.6937	0	-0.03223155	0	0.9994805
1.04	338.0754	1.8	-332.5123	0	-0.03223155	0	0.9994805
1.06	337.8365	1.8	-332.331	0	-0.03223155	0	0.9994805
1.08	337.8365	1.8	-332.331	0	-0.03223155	0	0.9994805
1.1	337.5975	1.8	-332.1496	0	-0.03223155	0	0.9994805
1.12	337.5975	1.8	-332.1496	0	-0.03223155	0	0.9994805
1.14	337.3585	1.8	-331.9682	0	-0.03223155	0	0.9994805
1.159999	337.1195	1.8	-331.7869	0	-0.03223155	0	0.9994805
1.179999	337.1195	1.8	-331.7869	0	-0.03223155	0	0.9994805
1.199999	336.8805	1.8	-331.6055	0	-0.03223155	0	0.9994805
1.219999	336.8805	1.8	-331.6055	0	-0.03223155	0	0.9994805
1.239999	336.6415	1.8	-331.4241	0	-0.03223155	0	0.9994805
1.259999	336.4026	1.8	-331.2428	0	-0.03223155	0	0.9994805
1.279999	336.4026	1.8	-331.2428	0	-0.03223155	0	0.9994805
1.299999	336.1636	1.8	-331.0614	0	-0.03223155	0	0.9994805
1.319999	336.1636	1.8	-331.0614	0	-0.03223155	0	0.9994805
1.339999	335.9246	1.8	-330.88	0	-0.03223155	0	0.9994805
1.359999	335.6856	1.8	-330.6987	0	-0.03223155	0	0.9994805
1.379999	335.6856	1.8	-330.6987	0	-0.03223155	0	0.9994805
1.399999	335.2076	1.8	-330.3359	0	-0.03223155	0	0.9994805
1.419999	335.2076	1.8	-330.3359	0	-0.03223155	0	0.9994805
1.439999	334.9687	1.8	-330.1546	0	-0.03223155	0	0.9994805
1.459999	334.7297	1.8	-329.9732	0	-0.03223155	0	0.9994805
1.479999	334.4907	1.8	-329.7918	0	-0.03223155	0	0.9994805
1.499999	334.2517	1.8	-329.6105	0	-0.03223155	0	0.9994805
1.519999	334.0127	1.8	-329.4291	0	-0.03223155	0	0.9994805
1.539999	333.7737	1.8	-329.2477	0	-0.03223155	0	0.9994805
1.559999	333.5348	1.8	-329.0664	0	-0.03223155	0	0.9994805
1.579999	333.2958	1.8	-328.885	0	-0.03223155	0	0.9994805
1.599999	333.0568	1.8	-328.7036	0	-0.03223155	0	0.9994805
1.619999	332.8178	1.8	-328.5223	0	-0.03223155	0	0.9994805
1.639999	332.5788	1.8	-328.3409	0	-0.03223155	0	0.9994805
1.659999	332.3398	1.8	-328.1595	0	-0.03223155	0	0.9994805
1.679999	332.1009	1.8	-327.9782	0	-0.03223155	0	0.9994805
1.699999	331.8619	1.8	-327.7968	0	-0.03223155	0	0.9994805
1.719999	331.6229	1.8	-327.6154	0	-0.03223155	0	0.9994805
1.739999	331.3839	1.8	-327.4341	0	-0.03223155	0	0.9994805
1.759999	331.1449	1.8	-327.2527	0	-0.03223155	0	0.9994805
1.779999	330.9059	1.8	-327.0714	0	-0.03223155	0	0.9994805
1.799999	330.667	1.8	-326.89	0	-0.03223155	0	0.9994805
1.819999	330.428	1.8	-326.7086	0	-0.03223155	0	0.9994805
1.839999	330.189	1.8	-326.5273	0	-0.03223155	0	0.9994805
1.859999	329.95	1.8	-326.3459	0	-0.03223155	0	0.9994805
1.879999	329.711	1.8	-326.1645	0	-0.03223155	0	0.9994805
1.899999	329.472	1.8	-325.9832	0	-0.03223155	0	0.9994805
1.919999	329.472	1.8	-325.9832	0	-0.03223155	0	0.9994805
1.939999	329.2331	1.8	-325.8018	0	-0.03223155	0	0.9994805
1.959999	328.9941	1.8	-325.6204	0	-0.03223155	0	0.9994805
1.979999	328.7551	1.8	-325.4391	0	-0.03223155	0	0.9994805
1.999999	328.5161	1.8	-325.2577	0	-0.03223155	0	0.9994805
2.019999	328.2771	1.8	-325.0763	0	-0.03223155	0	0.9994805
2.039999	328.0381	1.8	-324.895	0	-0.03223155	0	0.9994805
2.059999	327.7992	1.8	-324.7136	0	-0.03223155	0	0.9994805
2.079999	327.5602	1.8	-324.5322	0	-0.03223155	0	0.9994805
2.099999	327.3212	1.8	-324.3509	0	-0.03223155	0	0.9994805
2.119999	327.0822	1.8	-324.1695	0	-0.03223155	0	0.9994805
2.139999	326.8432	1.8	-323.9881	0	-0.03223155	0	0.9994805
2.159999	326.6042	1.8	-323.8068	0	-0.03223155	0	0.9994805
2.179999	326.3653	1.8	-323.6254	0	-0.03223155	0	0.9994805
2.199999	326.1263	1.8	-323.444	0	-0.03223155	0	0.9994805
2.219999	325.8873	1.8	-323.2627	0	-0.03223155	0	0.9994805
2.239999	325.6483	1.8	-323.0813	0	-0.03223155	0	0.9994805
2.259999	325.4093	1.8	-322.8999	0	-0.03223155	0	0.9994805
2.279999	325.1703	1.8	-322.7186	0	-0.03223155	0	0.9994805
2.299999	324.9314	1.8	-322.5372	0	-0.03223155	0	0.9994805
2.319999	324.6924	1.8	-322.3558	0	-0.03223155	0	0.9994805
2.339998	324.4534	1.8	-322.1745	0	-0.03223155	0	0.9994805
2.359998	324.2144	1.8	-321.9931	0	-0.03223155	0	0.9994805
2.379998	323.9754	1.8	-321.8117	0	-0.03223155	0	0.9994805
2.399998	323.7365	1.8	-321.6304	0	-0.03223155	0	0.9994805
2.419998	323.4975	1.8	-321.449	0	-0.03223155	0	0.9994805
2.439998	323.2585	1.8	-321.2676	0	-0.03223155	0	0.9994805
2.459998	323.0195	1.8	-321.0863	0	-0.03223155	0	0.9994805
2.479998	322.7805	1.8	-320.9049	0	-0.03223155	0	0.9994805
2.499998	322.5415	1.8	-320.7235	0	-0.03223155	0	0.9994805
2.519998	322.3026	1.8	-320.5422	0	-0.03223155	0	0.9994805
2.539998	322.0636	1.8	-320.3608	0	-0.03223155	0	0.9994805
2.559998	321.8246	1.8	-320.1794	0	-0.03223155	0	0.9994805
2.579998	321.5856	1.8	-319.9981	0	-0.03223155	0	0.9994805
2.599998	321.3466	1.8	-319.8167	0	-0.03223155	0	0.9994805
2.619998	321.1076	1.8	-319.6353	0	-0.03223155	0	0.9994805
2.639998	320.8687	1.8	-319.454	0	-0.03223155	0	0.9994805
2.659998	320.6297	1.8	-319.2726	0	-0.03223155	0	0.9994805
2.679998	320.3907	1.8	-319.0912	0	-0.03223155	0	0.9994805
2.699998	320.1517	1.8	-318.9099	0	-0.03223155	0	0.9994805
2.719998	319.9127	1.8	-318.7285	0	-0.03223155	0	0.9994805
2.739998	319.6737	1.8	-318.5471	0	-0.03223155	0	0.9994805
2.759998	319.4348	1.8	-318.3658	0	-0.03223155	0	0.9994805
2.779998	319.1958	1.8	-318.1844	0	-0.03223155	0	0.9994805
2.799998	318.9568	1.8	-318.0031	0	-0.03223155	0	0.9994805
2.819998	318.7178	1.8	-317.8217	0	-0.03223155	0	0.9994805
