#Walking Trial Path#
#TimeStamp#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	
0	-302.3846	1.8	-315.3969	0	0.0005478767	0	0.9999999
0.02	-302.2697	1.8	-315.4261	0	0.001369526	0	0.9999991
0.04	-302.1766	1.8	-315.4593	0	0.002327075	0	0.9999973
0.06	-302.105	1.8	-315.4965	0	0.003352572	0	0.9999944
0.08	-302.0544	1.8	-315.5378	0	0.004412532	0	0.9999903
0.09999999	-302.014	1.8	-315.5805	0	0.006575358	0	0.9999784
0.12	-301.9814	1.8	-315.6217	0	0.007664555	0	0.9999707
0.14	-301.9527	1.8	-315.6633	0	0.007664555	0	0.9999707
0.16	-301.9241	1.8	-315.7049	0	0.008755855	0	0.9999617
0.18	-301.9002	1.8	-315.7489	0	0.009848037	0	0.9999515
0.2	-301.88	1.8	-315.7961	0	0.01094033	0	0.9999402
0.22	-301.8613	1.8	-315.8459	0	0.01203282	0	0.9999276
0.24	-301.8429	1.8	-315.8963	0	0.01312558	0	0.9999139
0.26	-301.8245	1.8	-315.9468	0	0.01312558	0	0.9999139
0.28	-301.8061	1.8	-315.9974	0	0.01421912	0	0.9998989
0.3	-301.7879	1.8	-316.0479	0	0.0153137	0	0.9998828
0.32	-301.7697	1.8	-316.0985	0	0.01640862	0	0.9998654
0.34	-301.7517	1.8	-316.1492	0	0.01750404	0	0.9998468
0.36	-301.7338	1.8	-316.1999	0	0.01859903	0	0.999827
0.38	-301.716	1.8	-316.2506	0	0.01969264	0	0.9998061
0.4	-301.6983	1.8	-316.3014	0	0.01969264	0	0.9998061
0.42	-301.6806	1.8	-316.3522	0	0.02078556	0	0.999784
0.4400001	-301.663	1.8	-316.403	0	0.02187811	0	0.9997607
0.4600001	-301.6456	1.8	-316.4538	0	0.02297047	0	0.9997362
0.4800001	-301.6282	1.8	-316.5047	0	0.02406288	0	0.9997105
0.5000001	-301.611	1.8	-316.5556	0	0.02515546	0	0.9996836
0.52	-301.5938	1.8	-316.6066	0	0.02515546	0	0.9996836
0.54	-301.5767	1.8	-316.6576	0	0.02624862	0	0.9996555
0.56	-301.5594	1.8	-316.7086	0	0.02734203	0	0.9996262
0.58	-301.5424	1.8	-316.7596	0	0.02843458	0	0.9995957
0.6	-301.5256	1.8	-316.8106	0	0.02952618	0	0.9995641
0.6199999	-301.5089	1.8	-316.8618	0	0.02952618	0	0.9995641
0.6399999	-301.4922	1.8	-316.9129	0	0.03061828	0	0.9995312
0.6599999	-301.4757	1.8	-316.964	0	0.03171077	0	0.9994972
0.6799999	-301.4592	1.8	-317.0152	0	0.0328036	0	0.9994619
0.6999999	-301.4428	1.8	-317.0664	0	0.03389608	0	0.9994254
0.7199998	-301.4266	1.8	-317.1176	0	0.03389608	0	0.9994254
0.7399998	-301.4104	1.8	-317.1689	0	0.03498805	0	0.9993878
0.7599998	-301.3942	1.8	-317.2202	0	0.03608006	0	0.9993489
0.7799998	-301.3782	1.8	-317.2715	0	0.03717273	0	0.9993089
0.7999998	-301.3623	1.8	-317.3228	0	0.03826555	0	0.9992676
0.8199998	-301.3465	1.8	-317.3742	0	0.0393571	0	0.9992253
0.8399997	-301.3308	1.8	-317.4257	0	0.0393571	0	0.9992253
0.8599997	-301.3151	1.8	-317.4771	0	0.04044815	0	0.9991817
0.8799997	-301.2995	1.8	-317.5283	0	0.0415391	0	0.9991369
0.8999997	-301.2841	1.8	-317.5797	0	0.0426303	0	0.999091
0.9199997	-301.2687	1.8	-317.6313	0	0.04372175	0	0.9990438
0.9399996	-301.2535	1.8	-317.6825	0	0.04481414	0	0.9989954
0.9599996	-301.2384	1.8	-317.7341	0	0.04481414	0	0.9989954
0.9799996	-301.2233	1.8	-317.7857	0	0.04590696	0	0.9989457
0.9999996	-301.2083	1.8	-317.8373	0	0.04699964	0	0.9988949
1.02	-301.1931	1.8	-317.889	0	0.04809271	0	0.9988429
1.04	-301.1783	1.8	-317.9407	0	0.04918612	0	0.9987897
1.06	-301.1636	1.8	-317.9924	0	0.04918612	0	0.9987897
1.08	-301.149	1.8	-318.0441	0	0.05027999	0	0.9987352
1.1	-301.1344	1.8	-318.0959	0	0.05137374	0	0.9986795
1.12	-301.1197	1.8	-318.1477	0	0.05246755	0	0.9986227
1.14	-301.1054	1.8	-318.1995	0	0.05356153	0	0.9985646
1.159999	-301.0912	1.8	-318.2513	0	0.05356153	0	0.9985646
1.179999	-301.0769	1.8	-318.3032	0	0.05465622	0	0.9985053
1.199999	-301.0628	1.8	-318.3551	0	0.05575073	0	0.9984447
1.219999	-301.0489	1.8	-318.407	0	0.05684431	0	0.9983831
1.239999	-301.035	1.8	-318.4589	0	0.05684431	0	0.9983831
1.259999	-301.0211	1.8	-318.5109	0	0.05793771	0	0.9983203
1.279999	-300.9807	1.8	-318.5656	0	0.05903098	0	0.9982562
1.299999	-300.8816	1.8	-318.5592	0	0.05903098	0	0.9982562
1.319999	-300.7826	1.8	-318.5528	0	0.06012448	0	0.9981909
1.339999	-300.6135	1.8	-318.4517	0	0.06121757	0	0.9981245
1.359999	-300.3953	1.8	-318.283	0	0.06231058	0	0.9980568
1.379999	-300.1739	1.8	-318.1109	0	0.06449457	0	0.9979181
1.399999	-299.9734	1.8	-317.9388	0	0.06558513	0	0.997847
1.419999	-299.7743	1.8	-317.7658	0	0.06667409	0	0.9977748
1.439999	-299.5746	1.8	-317.5926	0	0.06776255	0	0.9977015
1.459999	-299.3746	1.8	-317.4199	0	0.0688512	0	0.997627
1.479999	-299.1743	1.8	-317.2477	0	0.07103015	0	0.9974742
1.499999	-298.973	1.8	-317.0767	0	0.07211982	0	0.997396
1.519999	-298.7714	1.8	-316.9057	0	0.0732099	0	0.9973166
1.539999	-298.5695	1.8	-316.7352	0	0.07430029	0	0.997236
1.559999	-298.3673	1.8	-316.5652	0	0.07539063	0	0.9971541
1.579999	-298.1647	1.8	-316.3955	0	0.07756978	0	0.996987
1.599999	-297.9697	1.8	-316.2275	0	0.07865956	0	0.9969016
1.619999	-297.795	1.8	-316.0564	0	0.07974957	0	0.996815
1.639999	-297.6397	1.8	-315.8827	0	0.08083932	0	0.9967272
1.659999	-297.5054	1.8	-315.707	0	0.08192873	0	0.9966382
1.679999	-297.3919	1.8	-315.529	0	0.08410744	0	0.9964567
1.699999	-297.3214	1.8	-315.3474	0	0.08519528	0	0.9963643
1.719999	-297.3304	1.8	-315.1512	0	0.08628321	0	0.9962707
1.739999	-297.4227	1.8	-314.938	0	0.08737162	0	0.9961758
1.759999	-297.5625	1.8	-314.7138	0	0.08846021	0	0.9960797
1.779999	-297.7184	1.8	-314.4852	0	0.08915457	0	0.9960178
