#Walking Trial Path#
#TimeStamp#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	
0	-315	1.8	-315	0	0	0	1
0.02	-315	1.8	-315	0	0	0	1
0.04	-315	1.8	-315	0	0	0	1
0.06	-315	1.8	-315	0	0	0	1
0.08	-315	1.8	-315	0	0	0	1
0.09999999	-315	1.8	-315	0	0	0	1
0.12	-315	1.8	-315	0	0	0	1
0.14	-315	1.8	-315	0	0	0	1
0.16	-315	1.8	-315	0	0	0	1
0.18	-315	1.8	-315	0	0	0	1
0.2	-315	1.8	-315	0	0	0	1
0.22	-315	1.8	-315	0	0	0	1
0.24	-315	1.8	-315	0	0	0	1
0.26	-315	1.8	-315	0	0	0	1
0.28	-315	1.8	-315	0	0	0	1
0.3	-315	1.8	-315	0	0	0	1
0.32	-315	1.8	-315	0	0	0	1
0.34	-315	1.8	-315	0	0	0	1
0.36	-315	1.8	-315	0	0	0	1
0.38	-315	1.8	-315	0	0	0	1
0.4	-315	1.8	-315	0	0	0	1
0.42	-315	1.8	-315	0	0	0	1
0.4400001	-315	1.8	-315	0	0	0	1
0.4600001	-315	1.8	-315	0	0	0	1
0.4800001	-315	1.8	-315	0	0	0	1
0.5000001	-315	1.8	-315	0	0	0	1
0.52	-315	1.8	-315	0	0	0	1
0.54	-315	1.8	-315	0	0	0	1
0.56	-315	1.8	-315	0	0	0	1
0.58	-315	1.8	-315	0	0	0	1
0.6	-315	1.8	-315	0	0	0	1
0.6199999	-315	1.8	-315	0	0	0	1
0.6399999	-315	1.8	-315	0	0	0	1
0.6599999	-315	1.8	-315	0	0	0	1
0.6799999	-315	1.8	-315	0	0	0	1
0.6999999	-315	1.8	-315	0	0	0	1
0.7199998	-315	1.8	-315	0	0	0	1
0.7399998	-315	1.8	-315	0	0	0	1
0.7599998	-315	1.8	-315	0	0	0	1
0.7799998	-315	1.8	-315	0	0	0	1
0.7999998	-315	1.8	-315	0	0	0	1
0.8199998	-315	1.8	-315	0	0	0	1
0.8399997	-315	1.8	-315	0	0	0	1
0.8599997	-315	1.8	-315	0	0	0	1
0.8799997	-315	1.8	-315	0	0	0	1
0.8999997	-315	1.8	-315	0	0	0	1
0.9199997	-315	1.8	-315	0	0	0	1
0.9399996	-315	1.8	-315	0	0	0	1
0.9599996	-315	1.8	-315	0	0	0	1
0.9799996	-315	1.8	-315	0	0	0	1
0.9999996	-315	1.8	-315	0	0	0	1
1.02	-315	1.8	-315	0	0	0	1
1.04	-315	1.8	-315	0	0	0	1
1.06	-315	1.8	-315	0	0	0	1
1.08	-315	1.8	-315	0	0	0	1
1.1	-315	1.8	-315	0	0	0	1
1.12	-315	1.8	-315	0	0	0	1
1.14	-315	1.8	-315	0	0	0	1
1.159999	-315	1.8	-315	0	0	0	1
1.179999	-315	1.8	-315	0	0	0	1
1.199999	-315	1.8	-315	0	0	0	1
1.219999	-315	1.8	-315	0	0	0	1
1.239999	-315	1.8	-315	0	0	0	1
1.259999	-315	1.8	-315	0	0	0	1
1.279999	-315	1.8	-315	0	0	0	1
1.299999	-315	1.8	-315	0	0	0	1
1.319999	-315	1.8	-315	0	0	0	1
1.339999	-315	1.8	-315	0	0	0	1
1.359999	-315	1.8	-315	0	0	0	1
1.379999	-315	1.8	-315	0	0	0	1
1.399999	-315	1.8	-315	0	0	0	1
1.419999	-315	1.8	-315	0	0	0	1
1.439999	-315	1.8	-315	0	0	0	1
1.459999	-315	1.8	-315	0	0	0	1
1.479999	-315	1.8	-315	0	0	0	1
1.499999	-315	1.8	-315	0	0	0	1
1.519999	-315	1.8	-315	0	0	0	1
1.539999	-315	1.8	-315	0	0	0	1
1.559999	-315	1.8	-315	0	0	0	1
1.579999	-315	1.8	-315	0	0	0	1
1.599999	-315	1.8	-315	0	0	0	1
1.619999	-315	1.8	-315	0	0	0	1
1.639999	-315	1.8	-315	0	0	0	1
1.659999	-315	1.8	-315	0	0	0	1
1.679999	-315	1.8	-315	0	0	0	1
1.699999	-315	1.8	-315	0	0	0	1
1.719999	-315	1.8	-315	0	0	0	1
1.739999	-315	1.8	-315	0	0	0	1
1.759999	-315	1.8	-315	0	0	0	1
1.779999	-315	1.8	-315	0	0	0	1
1.799999	-315	1.8	-315	0	0	0	1
1.819999	-315	1.8	-315	0	0	0	1
1.839999	-315	1.8	-315	0	0	0	1
1.859999	-315	1.8	-315	0	0	0	1
1.879999	-315	1.8	-315	0	0	0	1
1.899999	-315	1.8	-315	0	0	0	1
1.919999	-315	1.8	-315	0	0	0	1
1.939999	-315	1.8	-315	0	0	0	1
1.959999	-315	1.8	-315	0	0	0	1
1.979999	-315	1.8	-315	0	0	0	1
1.999999	-315	1.8	-315	0	0	0	1
2.019999	-315	1.8	-315	0	0	0	1
2.039999	-315	1.8	-315	0	0	0	1
2.059999	-315	1.8	-315	0	0	0	1
2.079999	-315	1.8	-315	0	0	0	1
2.099999	-315	1.8	-315	0	0	0	1
2.119999	-315	1.8	-315	0	0	0	1
2.139999	-315	1.8	-315	0	0	0	1
2.159999	-315	1.8	-315	0	0	0	1
2.179999	-315	1.8	-315	0	0	0	1
2.199999	-315	1.8	-315	0	0	0	1
2.219999	-315	1.8	-315	0	0	0	1
2.239999	-315	1.8	-315	0	0	0	1
2.259999	-315	1.8	-315	0	0	0	1
2.279999	-315	1.8	-315	0	0	0	1
2.299999	-315	1.8	-315	0	0	0	1
2.319999	-315	1.8	-315	0	0	0	1
2.339998	-315	1.8	-315	0	0	0	1
2.359998	-315	1.8	-315	0	0	0	1
2.379998	-315	1.8	-315	0	0	0	1
2.399998	-315	1.8	-315	0	0	0	1
2.419998	-315	1.8	-315	0	0	0	1
2.439998	-315	1.8	-315	0	0	0	1
2.459998	-315	1.8	-315	0	0	0	1
2.479998	-315	1.8	-315	0	0	0	1
2.499998	-315	1.8	-315	0	0	0	1
2.519998	-315	1.8	-315	0	0	0	1
2.539998	-315	1.8	-315	0	0	0	1
2.559998	-315	1.8	-315	0	0	0	1
2.579998	-315	1.8	-315	0	0	0	1
2.599998	-315	1.8	-315	0	0	0	1
2.619998	-315	1.8	-315	0	0	0	1
2.639998	-315	1.8	-315	0	0	0	1
2.659998	-315	1.8	-315	0	0	0	1
2.679998	-315	1.8	-315	0	0	0	1
2.699998	-315	1.8	-315	0	0	0	1
2.719998	-315	1.8	-315	0	0	0	1
2.739998	-315	1.8	-315	0	0	0	1
2.759998	-315	1.8	-315	0	0	0	1
2.779998	-315	1.8	-315	0	0	0	1
2.799998	-315	1.8	-315	0	0	0	1
2.819998	-315	1.8	-315	0	0	0	1
2.839998	-315	1.8	-315	0	0	0	1
2.859998	-315	1.8	-315	0	0	0	1
2.879998	-315	1.8	-315	0	0	0	1
2.899998	-315	1.8	-315	0	0	0	1
2.919998	-315	1.8	-315	0	0	0	1
2.939998	-315	1.8	-315	0	0	0	1
2.959998	-315	1.8	-315	0	0	0	1
2.979998	-315	1.8	-315	0	0	0	1
2.999998	-315	1.8	-315	0	0	0	1
3.019998	-315	1.8	-315	0	0	0	1
3.039998	-315	1.8	-315	0	0	0	1
3.059998	-315	1.8	-315	0	0	0	1
3.079998	-315	1.8	-315	0	0	0	1
3.099998	-315	1.8	-315	0	0	0	1
3.119998	-315	1.8	-315	0	0	0	1
3.139998	-315	1.8	-315	0	0	0	1
3.159998	-315	1.8	-315	0	0	0	1
3.179998	-315	1.8	-315	0	0	0	1
3.199998	-315	1.8	-315	0	0	0	1
3.219998	-315	1.8	-315	0	0	0	1
3.239998	-315	1.8	-315	0	0	0	1
3.259998	-315	1.8	-315	0	0	0	1
3.279998	-315	1.8	-315	0	0	0	1
3.299998	-315	1.8	-315	0	0	0	1
3.319998	-315	1.8	-315	0	0	0	1
3.339998	-315	1.8	-315	0	0	0	1
3.359998	-315	1.8	-315	0	0	0	1
3.379997	-315	1.8	-315	0	0	0	1
3.399997	-315	1.8	-315	0	0	0	1
3.419997	-315	1.8	-315	0	0	0	1
3.439997	-315	1.8	-315	0	0	0	1
3.459997	-315	1.8	-315	0	0	0	1
3.479997	-315	1.8	-315	0	0	0	1
3.499997	-315	1.8	-315	0	0	0	1
3.519997	-315	1.8	-315	0	0	0	1
3.539997	-315	1.8	-315	0	0	0	1
3.559997	-315	1.8	-315	0	0	0	1
3.579997	-315	1.8	-315	0	0	0	1
3.599997	-315	1.8	-315	0	0	0	1
3.619997	-315	1.8	-315	0	0	0	1
