#Surfing Trial Path#
#TimeStamp#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	
0	-292.6582	1.8	-304.8684	0	0	0	1
0.02	-292.8741	1.8	-305.0778	0	0	0	1
0.04	-292.8288	1.8	-305.1458	0	0	0	1
0.06	-293.058	1.8	-305.3347	0	0	0	1
0.08	-293.0251	1.8	-305.3841	0	0	0	1
0.09999999	-293.2672	1.8	-305.5531	0	0	0	1
0.12	-293.522	1.8	-305.703	0	0	0	1
0.14	-293.514	1.8	-305.7151	0	0	0	1
0.16	-293.7814	1.8	-305.846	0	0	0	1
0.18	-294.0568	1.8	-305.9648	0	0	0	1
0.2	-294.3323	1.8	-306.0837	0	0	0	1
0.22	-294.6077	1.8	-306.2025	0	0	0	1
0.24	-294.8832	1.8	-306.3214	0	0	0	1
0.26	-294.8832	1.8	-306.3214	0	0	0	1
0.28	-295.1586	1.8	-306.4402	0	0	0	1
0.3	-295.4341	1.8	-306.559	0	0	0	1
0.32	-295.7095	1.8	-306.6779	0	0	0	1
0.34	-295.985	1.8	-306.7967	0	0	0	1
0.36	-296.2604	1.8	-306.9155	0	0	0	1
0.38	-296.2604	1.8	-306.9155	0	0	0	1
0.4	-296.5359	1.8	-307.0344	0	0	0	1
0.42	-296.8113	1.8	-307.1532	0	0	0	1
0.4400001	-297.0868	1.8	-307.272	0	0	0	1
0.4600001	-297.3622	1.8	-307.3909	0	0	0	1
0.4800001	-297.3622	1.8	-307.3909	0	0	0	1
0.5000001	-297.6377	1.8	-307.5097	0	0	0	1
0.52	-297.9131	1.8	-307.6285	0	0	0	1
0.54	-298.1886	1.8	-307.7474	0	0	0	1
0.56	-298.1886	1.8	-307.7474	0	0	0	1
0.58	-298.4641	1.8	-307.8662	0	0	0	1
0.6	-298.7395	1.8	-307.985	0	0	0	1
0.6199999	-299.015	1.8	-308.1039	0	0	0	1
0.6399999	-299.2904	1.8	-308.2227	0	0	0	1
0.6599999	-299.5659	1.8	-308.3416	0	0	0	1
0.6799999	-299.5659	1.8	-308.3416	0	0	0	1
0.6999999	-299.8413	1.8	-308.4604	0	0	0	1
0.7199998	-300.1168	1.8	-308.5792	0	0	0	1
0.7399998	-300.3922	1.8	-308.6981	0	0	0	1
0.7599998	-300.6677	1.8	-308.8169	0	0	0	1
0.7799998	-300.9431	1.8	-308.9357	0	0	0	1
0.7999998	-301.2186	1.8	-309.0546	0	0	0	1
0.8199998	-301.2186	1.8	-309.0546	0	0	0	1
0.8399997	-301.494	1.8	-309.1734	0	0	0	1
0.8599997	-301.7695	1.8	-309.2922	0	0	0	1
0.8799997	-302.0449	1.8	-309.4111	0	0	0	1
0.8999997	-302.3204	1.8	-309.5299	0	0	0	1
0.9199997	-302.5958	1.8	-309.6487	0	0	0	1
0.9399996	-302.8713	1.8	-309.7676	0	0	0	1
0.9599996	-303.1467	1.8	-309.8864	0	0	0	1
0.9799996	-303.4222	1.8	-310.0052	0	0	0	1
0.9999996	-303.6976	1.8	-310.1241	0	0	0	1
1.02	-303.9731	1.8	-310.2429	0	0	0	1
