#Segway Trial Path#
#TimeStamp#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	
0	-308.0118	1.804408	315.6392	0	0	0	1
0.02	-308.3089	1.80315	316.3865	0	0	0	1
0.04	-308.8906	1.801808	317.0388	0	0.008224578	0	0.9999662
0.06	-309.1138	1.800864	317.6002	0	0.008224578	0	0.9999662
0.08	-309.5989	1.800165	318.0152	0	0.01640554	0	0.9998655
0.09999999	-310.0002	1.800032	318.2277	0	0.02454258	0	0.9996988
0.12	-310.0755	1.800007	318.417	0	0.02454258	0	0.9996988
0.14	-310.3915	1.800001	318.4273	0	0.0326354	0	0.9994674
0.16	-310.6335	1.800001	318.2516	0	0.04068372	0	0.9991722
0.18	-310.8741	1.800001	318.0725	0	0.04868729	0	0.998814
0.2	-311.1147	1.800001	317.8933	0	0.05664585	0	0.9983944
0.22	-311.1147	1.800001	317.8933	0	0.05664585	0	0.9983944
0.24	-311.3553	1.800001	317.7141	0	0.06455918	0	0.997914
0.26	-311.5959	1.800001	317.535	0	0.07242704	0	0.9973738
0.28	-311.8365	1.800001	317.3558	0	0.08024924	0	0.9967748
0.3	-311.8365	1.800001	317.3558	0	0.08024924	0	0.9967749
0.32	-312.0771	1.800001	317.1766	0	0.08802558	0	0.9961182
0.34	-312.3177	1.800001	316.9975	0	0.0957559	0	0.9954049
0.36	-312.5583	1.800001	316.8183	0	0.10344	0	0.9946358
0.38	-312.7989	1.800001	316.6391	0	0.1110778	0	0.9938118
0.4	-313.0395	1.8	316.46	0	0.118669	0	0.9929339
0.42	-313.0395	1.8	316.46	0	0.118669	0	0.9929339
0.4400001	-313.2801	1.8	316.2808	0	0.1262137	0	0.9920031
0.4600001	-313.5207	1.8	316.1016	0	0.1337115	0	0.9910203
0.4800001	-313.7613	1.8	315.9225	0	0.1411626	0	0.9899864
0.5000001	-313.7613	1.8	315.9225	0	0.1411626	0	0.9899864
0.52	-314.0019	1.8	315.7433	0	0.1485667	0	0.9889024
0.54	-314.2425	1.8	315.5641	0	0.1559238	0	0.9877691
0.56	-314.2425	1.8	315.5641	0	0.1632338	0	0.9865874
0.58	-314.2425	1.8	315.5641	0	0.1632338	0	0.9865874
0.6	-314.2425	1.8	315.5641	0	0.1704967	0	0.9853582
0.6199999	-314.2425	1.8	315.5641	0	0.1777123	0	0.9840825
0.6399999	-314.2425	1.8	315.5641	0	0.1848807	0	0.982761
0.6599999	-314.2425	1.8	315.5641	0	0.1920018	0	0.9813946
0.6799999	-314.2425	1.8	315.5641	0	0.1990756	0	0.9799842
0.6999999	-314.2425	1.8	315.5641	0	0.1990756	0	0.9799842
0.7199998	-314.2425	1.8	315.5641	0	0.2061021	0	0.9785305
0.7399998	-314.2425	1.8	315.5641	0	0.2130813	0	0.9770345
0.7599998	-314.2425	1.8	315.5641	0	0.2200132	0	0.9754969
0.7799998	-314.2425	1.8	315.5641	0	0.2200132	0	0.9754969
0.7999998	-314.2425	1.8	315.5641	0	0.2268977	0	0.9739187
0.8199998	-314.2425	1.8	315.5641	0	0.233735	0	0.9723003
0.8399997	-314.2425	1.8	315.5641	0	0.233735	0	0.9723004
0.8599997	-314.2425	1.8	315.5641	0	0.2405251	0	0.9706429
0.8799997	-314.2425	1.8	315.5641	0	0.2472679	0	0.9689472
0.8999997	-314.2425	1.8	315.5641	0	0.2539636	0	0.9672138
0.9199997	-314.2425	1.8	315.5641	0	0.2606121	0	0.9654436
0.9399996	-314.2425	1.8	315.5641	0	0.2606121	0	0.9654436
