#Segway Trial Path#
#TimeStamp#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	
0	-319.7673	1.817247	314.9677	0	0	0	1
0.02	-319.4269	1.818777	315.019	0	0.008224578	0	0.9999662
0.04	-319.0866	1.820104	315.0667	0	0.01640554	0	0.9998655
0.06	-318.7464	1.821209	315.1104	0	0.02454258	0	0.9996988
0.08	-318.4063	1.822069	315.1497	0	0.0326354	0	0.9994674
0.09999999	-317.767	1.820446	315.1663	0	0.04868729	0	0.998814
0.12	-317.4276	1.820699	315.1949	0	0.05664585	0	0.9983944
0.14	-317.0888	1.820564	315.2165	0	0.06455918	0	0.997914
0.16	-316.751	1.819973	315.23	0	0.07242704	0	0.9973738
0.18	-316.4147	1.818835	315.2336	0	0.08024924	0	0.9967748
0.2	-316.0807	1.817014	315.225	0	0.08802558	0	0.9961182
0.22	-315.7505	1.814296	315.2003	0	0.0957559	0	0.9954049
0.24	-315.7101	1.817098	315.2528	0	0.10344	0	0.9946358
0.26	-315.6697	1.819901	315.3054	0	0.1110778	0	0.9938118
0.28	-315.6294	1.822703	315.3579	0	0.118669	0	0.9929339
0.3	-315.589	1.825505	315.4105	0	0.1262137	0	0.9920031
0.32	-315.5486	1.828308	315.463	0	0.1337115	0	0.9910203
0.34	-315.5082	1.83111	315.5156	0	0.1411626	0	0.9899864
0.36	-315.4679	1.833912	315.5681	0	0.1411626	0	0.9899864
0.38	-315.4275	1.836715	315.6207	0	0.1485667	0	0.9889024
0.4	-315.3871	1.839517	315.6732	0	0.1559238	0	0.9877691
0.42	-315.3467	1.84232	315.7258	0	0.1632338	0	0.9865874
0.4400001	-315.3064	1.845122	315.7783	0	0.1704967	0	0.9853582
0.4600001	-315.266	1.847924	315.8309	0	0.1777123	0	0.9840825
0.4800001	-315.2256	1.850727	315.8834	0	0.1848807	0	0.982761
0.5000001	-315.1852	1.853529	315.936	0	0.1848807	0	0.982761
0.52	-315.1014	1.839443	315.6922	0	0.1920018	0	0.9813946
0.54	-315.0611	1.842246	315.7447	0	0.1990756	0	0.9799842
0.56	-315.0207	1.845048	315.7973	0	0.2061021	0	0.9785305
0.58	-314.9803	1.84785	315.8498	0	0.2130813	0	0.9770345
0.6	-314.9399	1.850653	315.9024	0	0.2200132	0	0.9754969
0.6199999	-314.8996	1.853455	315.9549	0	0.2268977	0	0.9739187
0.6399999	-314.9007	1.839692	315.7108	0	0.233735	0	0.9723003
0.6599999	-314.8603	1.842494	315.7634	0	0.233735	0	0.9723004
0.6799999	-314.8199	1.845297	315.8159	0	0.2405251	0	0.9706429
0.6999999	-314.7795	1.848099	315.8685	0	0.2472679	0	0.9689472
0.7199998	-314.7392	1.850902	315.921	0	0.2539636	0	0.9672138
0.7399998	-314.7873	1.837917	315.6874	0	0.2606121	0	0.9654436
0.7599998	-314.7469	1.840719	315.7399	0	0.2672136	0	0.9636374
0.7799998	-314.7066	1.843521	315.7925	0	0.2737682	0	0.9617957
0.7999998	-314.6662	1.846324	315.845	0	0.2737682	0	0.9617957
0.8199998	-314.6258	1.849126	315.8976	0	0.2802758	0	0.9599196
0.8399997	-314.7053	1.836919	315.6755	0	0.2867365	0	0.9580095
0.8599997	-314.6649	1.839722	315.7281	0	0.2931506	0	0.9560663
0.8799997	-314.6245	1.842524	315.7806	0	0.299518	0	0.9540907
0.8999997	-314.5841	1.845326	315.8332	0	0.3058388	0	0.9520833
0.9199997	-314.5438	1.848129	315.8857	0	0.3121132	0	0.9500449
0.9399996	-314.5034	1.850931	315.9383	0	0.3121132	0	0.9500449
0.9599996	-314.6058	1.839446	315.7274	0	0.3183413	0	0.9479762
0.9799996	-314.5654	1.842248	315.7799	0	0.3245232	0	0.9458778
0.9999996	-314.5251	1.845051	315.8325	0	0.3306589	0	0.9437503
1.02	-314.6355	1.83385	315.626	0	0.3367487	0	0.9415945
1.04	-314.5951	1.836653	315.6786	0	0.3427927	0	0.9394111
1.06	-314.5547	1.839455	315.7311	0	0.3427927	0	0.9394111
1.08	-314.5143	1.842257	315.7837	0	0.348791	0	0.9372005
