#Surfing Trial Path#
#TimeStamp#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	
0	285.8469	1.8	-282.1974	0	0.004112324	0	0.9999915
0.02	285.7534	1.8	-282.0226	0	0.004112324	0	0.9999915
0.04	286.3228	1.8	-282.5967	0	0.008246109	0	0.999966
0.06	286.8913	1.8	-283.1715	0	0.0124014	0	0.9999231
0.08	287.459	1.8	-283.747	0	0.01657823	0	0.9998626
0.09999999	288.0258	1.8	-284.3233	0	0.02077663	0	0.9997842
0.12	288.5919	1.8	-284.9002	0	0.02499666	0	0.9996876
0.14	289.1571	1.8	-285.4779	0	0.02923832	0	0.9995725
0.16	289.7215	1.8	-286.0564	0	0.03350167	0	0.9994387
0.18	290.285	1.8	-286.6356	0	0.03778672	0	0.9992859
0.2	290.1916	1.8	-286.4608	0	0.03778672	0	0.9992859
0.22	290.7533	1.8	-287.0415	0	0.04209351	0	0.9991137
0.24	291.3141	1.8	-287.623	0	0.04642206	0	0.998922
0.26	291.2207	1.8	-287.4483	0	0.04642206	0	0.998922
0.28	291.7797	1.8	-288.0314	0	0.0507724	0	0.9987103
0.3	292.3378	1.8	-288.6152	0	0.05514454	0	0.9984784
0.32	292.2444	1.8	-288.4405	0	0.05514454	0	0.9984784
0.34	292.8007	1.8	-289.0259	0	0.05953852	0	0.998226
0.36	293.356	1.8	-289.6122	0	0.06395434	0	0.9979529
0.38	293.2625	1.8	-289.4374	0	0.06395434	0	0.9979529
0.4	293.8159	1.8	-290.0253	0	0.06839202	0	0.9976586
0.42	294.3684	1.8	-290.614	0	0.07285156	0	0.9973428
0.4400001	294.275	1.8	-290.4392	0	0.07285156	0	0.9973428
0.4600001	294.8254	1.8	-291.0296	0	0.077333	0	0.9970054
0.4800001	295.3749	1.8	-291.6208	0	0.08183631	0	0.9966457
0.5000001	295.9234	1.8	-292.2128	0	0.08636153	0	0.9962639
0.52	295.83	1.8	-292.0381	0	0.08636153	0	0.9962639
0.54	296.3764	1.8	-292.6318	0	0.09090865	0	0.9958593
0.56	296.9217	1.8	-293.2264	0	0.09547767	0	0.9954316
0.58	297.466	1.8	-293.822	0	0.1000686	0	0.9949806
0.6	297.3726	1.8	-293.6472	0	0.1000686	0	0.9949806
0.6199999	297.9146	1.8	-294.2445	0	0.1046814	0	0.9945059
0.6399999	298.4556	1.8	-294.8428	0	0.1093161	0	0.9940071
0.6599999	298.9955	1.8	-295.4419	0	0.1139726	0	0.993484
0.6799999	298.902	1.8	-295.2672	0	0.1139726	0	0.993484
0.6999999	299.4396	1.8	-295.8682	0	0.1186511	0	0.9929361
0.7199998	299.9759	1.8	-296.4702	0	0.1233513	0	0.9923632
0.7399998	299.8825	1.8	-296.2955	0	0.1233513	0	0.9923632
0.7599998	300.4164	1.8	-296.8994	0	0.1280734	0	0.9917647
0.7799998	300.9492	1.8	-297.5044	0	0.1328173	0	0.9911406
0.7999998	301.4806	1.8	-298.1104	0	0.137583	0	0.9904903
0.8199998	301.3872	1.8	-297.9356	0	0.137583	0	0.9904903
0.8399997	301.9161	1.8	-298.5436	0	0.1423704	0	0.9898135
0.8599997	302.4437	1.8	-299.1526	0	0.1471795	0	0.9891099
0.8799997	302.9699	1.8	-299.7628	0	0.1520102	0	0.9883789
0.8999997	303.4947	1.8	-300.374	0	0.1568627	0	0.9876205
0.9199997	303.4012	1.8	-300.1992	0	0.1568627	0	0.9876205
0.9399996	303.9232	1.8	-300.8127	0	0.1617367	0	0.9868339
0.9599996	304.4437	1.8	-301.4273	0	0.1666323	0	0.9860191
0.9799996	304.9626	1.8	-302.0431	0	0.1715494	0	0.9851755
0.9999996	305.48	1.8	-302.6601	0	0.1764879	0	0.9843028
1.02	305.3866	1.8	-302.4854	0	0.1764879	0	0.9843028
1.04	305.9007	1.8	-303.1049	0	0.1814478	0	0.9834006
1.06	306.4131	1.8	-303.7257	0	0.186429	0	0.9824685
1.08	306.9239	1.8	-304.3478	0	0.1914314	0	0.981506
1.1	306.8304	1.8	-304.1731	0	0.1914314	0	0.981506
1.12	307.3375	1.8	-304.7979	0	0.1964551	0	0.9805129
1.14	307.8428	1.8	-305.4242	0	0.2014999	0	0.9794886
1.159999	308.346	1.8	-306.0519	0	0.2065657	0	0.9784328
1.179999	308.8472	1.8	-306.6811	0	0.2116524	0	0.977345
1.199999	308.7538	1.8	-306.5064	0	0.2116524	0	0.977345
1.219999	309.2507	1.8	-307.1388	0	0.2167601	0	0.976225
1.239999	309.7453	1.8	-307.7729	0	0.2218884	0	0.9750721
1.259999	310.2375	1.8	-308.4087	0	0.2270375	0	0.9738861
1.279999	310.1441	1.8	-308.2339	0	0.2270375	0	0.9738861
1.299999	310.6312	1.8	-308.8734	0	0.2322071	0	0.9726664
1.319999	311.1157	1.8	-309.5147	0	0.2373972	0	0.9714127
1.339999	311.5972	1.8	-310.1581	0	0.2426076	0	0.9701245
1.359999	312.0756	1.8	-310.8038	0	0.2478383	0	0.9688014
1.379999	311.9821	1.8	-310.6291	0	0.2478383	0	0.9688014
1.399999	312.4535	1.8	-311.2795	0	0.2530891	0	0.967443
1.419999	312.36	1.8	-311.1048	0	0.2583599	0	0.9660488
1.439999	312.2666	1.8	-310.9301	0	0.2636505	0	0.9646183
1.459999	312.1732	1.8	-310.7553	0	0.2636505	0	0.9646183
1.479999	312.631	1.8	-311.4149	0	0.2742908	0	0.9616469
1.499999	312.5376	1.8	-311.2401	0	0.2796402	0	0.9601049
1.519999	312.4441	1.8	-311.0654	0	0.2850088	0	0.9585249
1.539999	312.3507	1.8	-310.8907	0	0.2903966	0	0.9569064
1.559999	312.7964	1.8	-311.5581	0	0.2958033	0	0.955249
1.579999	312.703	1.8	-311.3834	0	0.3066729	0	0.951815
1.599999	312.6095	1.8	-311.2086	0	0.3121354	0	0.9500377
1.619999	312.5161	1.8	-311.0339	0	0.3176161	0	0.9482194
1.639999	312.4226	1.8	-310.8591	0	0.3231148	0	0.9463598
1.659999	312.8554	1.8	-311.5347	0	0.3286314	0	0.9444583
1.679999	312.762	1.8	-311.36	0	0.3397171	0	0.9405277
1.699999	312.6685	1.8	-311.1852	0	0.3452858	0	0.9384976
1.719999	312.5751	1.8	-311.0105	0	0.3508714	0	0.9364237
1.739999	312.4817	1.8	-310.8358	0	0.3564737	0	0.9343054
1.759999	312.9039	1.8	-311.5178	0	0.3677275	0	0.9299337
1.779999	312.8105	1.8	-311.343	0	0.3733784	0	0.9276792
1.799999	312.717	1.8	-311.1683	0	0.3790449	0	0.9253783
1.819999	312.6236	1.8	-310.9935	0	0.3847269	0	0.9230305
1.839999	312.5302	1.8	-310.8188	0	0.3904239	0	0.9206353
1.859999	312.9439	1.8	-311.5059	0	0.4018621	0	0.9157003
1.879999	312.8504	1.8	-311.3311	0	0.4076025	0	0.9131595
1.899999	312.757	1.8	-311.1564	0	0.4133569	0	0.9105691
1.919999	312.6635	1.8	-310.9817	0	0.4191248	0	0.9079286
1.939999	312.5701	1.8	-310.8069	0	0.424906	0	0.9052376
1.959999	312.9769	1.8	-311.498	0	0.4365064	0	0.8997012
1.979999	312.8835	1.8	-311.3233	0	0.442325	0	0.8968549
1.999999	312.79	1.8	-311.1486	0	0.4481554	0	0.8939557
2.019999	312.6966	1.8	-310.9738	0	0.4539971	0	0.8910032
2.039999	312.6031	1.8	-310.7991	0	0.4598499	0	0.8879967
2.059999	313.0043	1.8	-311.4934	0	0.4715866	0	0.8818198
2.079999	312.9109	1.8	-311.3187	0	0.4774699	0	0.8786482
2.099999	312.8174	1.8	-311.144	0	0.4833624	0	0.8754204
2.119999	312.724	1.8	-310.9692	0	0.4892637	0	0.8721359
2.139999	312.6305	1.8	-310.7945	0	0.4951735	0	0.8687941
2.159999	313.0272	1.8	-311.4914	0	0.5070165	0	0.8619364
2.179999	312.9337	1.8	-311.3167	0	0.5129486	0	0.8584193
2.199999	312.8403	1.8	-311.1419	0	0.5188873	0	0.8548427
2.219999	312.7469	1.8	-310.9672	0	0.5248319	0	0.8512059
2.239999	312.6534	1.8	-310.7924	0	0.5307819	0	0.8475085
