#Segway Trial Path#
#TimeStamp#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	
0	297.5862	1.8	341.2585	0	0.004112324	0	0.9999915
0.02	297.9194	1.8	340.2652	0	0.008246109	0	0.999966
0.04	297.6925	1.8	340.1004	0	0.008246109	0	0.999966
0.06	298.6161	1.8	338.2996	0	0.01657823	0	0.9998626
0.08	298.9724	1.8	337.3224	0	0.02077663	0	0.9997842
0.09999999	299.337	1.8	336.3513	0	0.02499666	0	0.9996876
0.12	299.7101	1.8	335.3865	0	0.02923832	0	0.9995725
0.14	300.0919	1.8	334.4283	0	0.03350167	0	0.9994387
0.16	300.4828	1.8	333.4771	0	0.03778672	0	0.9992859
0.18	300.8831	1.8	332.5334	0	0.04209351	0	0.9991137
0.2	301.293	1.8	331.5975	0	0.04642206	0	0.998922
0.22	301.0661	1.8	331.4327	0	0.04642206	0	0.998922
0.24	301.4958	1.8	330.5136	0	0.0507724	0	0.9987103
0.26	301.2689	1.8	330.3488	0	0.0507724	0	0.9987103
0.28	301.7187	1.8	329.4478	0	0.05514454	0	0.9984784
0.3	301.4918	1.8	329.2829	0	0.05514454	0	0.9984784
0.32	301.9622	1.8	328.4013	0	0.05953852	0	0.998226
0.34	302.4432	1.8	327.5302	0	0.06395434	0	0.9979529
0.36	302.2163	1.8	327.3653	0	0.06395434	0	0.9979529
0.38	302.7189	1.8	326.5165	0	0.06839202	0	0.9976586
0.4	303.2325	1.8	325.6796	0	0.07285156	0	0.9973428
0.42	303.7575	1.8	324.8556	0	0.077333	0	0.9970054
0.4400001	303.5306	1.8	324.6907	0	0.077333	0	0.9970054
0.4600001	304.0791	1.8	323.8944	0	0.08183631	0	0.9966457
0.4800001	304.6396	1.8	323.113	0	0.08636153	0	0.9962639
0.5000001	304.4127	1.8	322.9482	0	0.08636153	0	0.9962639
0.52	304.9974	1.8	322.1992	0	0.09090865	0	0.9958593
0.54	305.5945	1.8	321.4678	0	0.09547767	0	0.9954316
0.56	306.2044	1.8	320.7554	0	0.1000686	0	0.9949806
0.58	305.9775	1.8	320.5906	0	0.1000686	0	0.9949806
0.6	306.6131	1.8	319.9198	0	0.1046814	0	0.9945059
0.6199999	307.2617	1.8	319.2717	0	0.1093161	0	0.9940071
0.6399999	307.9236	1.8	318.6486	0	0.1139726	0	0.993484
0.6599999	307.6967	1.8	318.4837	0	0.1139726	0	0.993484
0.6799999	308.3849	1.8	317.9156	0	0.1186511	0	0.9929361
0.6999999	309.0858	1.8	317.3777	0	0.1233513	0	0.9923632
0.7199998	309.7997	1.8	316.8739	0	0.1280734	0	0.9917647
0.7399998	309.5728	1.8	316.7091	0	0.1280734	0	0.9917647
0.7599998	310.3106	1.8	316.2808	0	0.1328173	0	0.9911406
0.7799998	310.0837	1.8	316.116	0	0.1328173	0	0.9911406
0.7999998	310.8401	1.8	315.7693	0	0.137583	0	0.9904903
0.8199998	310.6132	1.8	315.6045	0	0.1423704	0	0.9898135
0.8399997	310.3863	1.8	315.4396	0	0.1471795	0	0.9891099
0.8599997	310.1594	1.8	315.2748	0	0.1520102	0	0.9883789
0.8799997	309.9325	1.8	315.11	0	0.1520103	0	0.9883789
0.8999997	310.7056	1.8	314.9555	0	0.1568627	0	0.9876205
0.9199997	310.4787	1.8	314.7907	0	0.1617367	0	0.9868339
0.9399996	310.2518	1.8	314.6259	0	0.1666323	0	0.9860191
0.9599996	311.019	1.8	314.5687	0	0.1715494	0	0.9851755
0.9799996	310.7921	1.8	314.4039	0	0.1715494	0	0.9851755
0.9999996	310.5652	1.8	314.2391	0	0.1764879	0	0.9843028
1.02	310.3383	1.8	314.0742	0	0.1814478	0	0.9834006
1.04	311.0875	1.8	314.1272	0	0.186429	0	0.9824685
1.06	310.8606	1.8	313.9623	0	0.186429	0	0.9824685
1.08	310.6337	1.8	313.7975	0	0.1914314	0	0.981506
1.1	310.4068	1.8	313.6327	0	0.1964551	0	0.9805129
1.12	310.1799	1.8	313.4679	0	0.1964551	0	0.9805129
1.14	310.9008	1.8	313.6217	0	0.2014999	0	0.9794886
1.159999	310.6739	1.8	313.4569	0	0.2065657	0	0.9784328
1.179999	310.447	1.8	313.2921	0	0.2116524	0	0.977345
1.199999	311.1512	1.8	313.4921	0	0.2167601	0	0.976225
1.219999	310.9243	1.8	313.3272	0	0.2218884	0	0.9750721
1.239999	310.6974	1.8	313.1624	0	0.2218884	0	0.9750721
1.259999	310.4705	1.8	312.9976	0	0.2270375	0	0.9738861
1.279999	311.1536	1.8	313.2474	0	0.2322071	0	0.9726664
1.299999	310.9267	1.8	313.0826	0	0.2373972	0	0.9714127
1.319999	310.6998	1.8	312.9178	0	0.2373972	0	0.9714127
1.339999	311.3686	1.8	313.1975	0	0.2426076	0	0.9701245
1.359999	311.1417	1.8	313.0327	0	0.2478383	0	0.9688014
1.379999	310.9148	1.8	312.8679	0	0.2530891	0	0.967443
1.399999	310.6879	1.8	312.7031	0	0.2583599	0	0.9660488
1.419999	310.461	1.8	312.5382	0	0.2583599	0	0.9660488
1.439999	311.1099	1.8	312.8561	0	0.2636505	0	0.9646183
1.459999	310.883	1.8	312.6913	0	0.2689609	0	0.9631512
1.479999	310.6561	1.8	312.5264	0	0.2742908	0	0.9616469
1.499999	311.2953	1.8	312.8615	0	0.2796402	0	0.9601049
1.519999	311.0684	1.8	312.6967	0	0.2850088	0	0.9585249
1.539999	310.8415	1.8	312.5319	0	0.2903966	0	0.9569064
1.559999	311.4719	1.8	312.8818	0	0.2958033	0	0.955249
1.579999	311.245	1.8	312.7169	0	0.3012288	0	0.9535519
1.599999	311.0181	1.8	312.5521	0	0.3121354	0	0.9500377
1.619999	310.7912	1.8	312.3873	0	0.3176161	0	0.9482194
1.639999	311.4119	1.8	312.7532	0	0.3231148	0	0.9463598
1.659999	311.185	1.8	312.5884	0	0.3286314	0	0.9444583
1.679999	310.9581	1.8	312.4236	0	0.3341655	0	0.9425144
1.699999	311.5726	1.8	312.7991	0	0.3452858	0	0.9384976
1.719999	311.3457	1.8	312.6342	0	0.3508714	0	0.9364237
1.739999	311.1188	1.8	312.4694	0	0.3564737	0	0.9343054
